id_reservation,price,nbr_reservations,nbr_visitors,marketing_spend,market_count,reservation_status,event_type,event_date,category_name,city,country,rating,trend_score,growth_rate_pct,capacity_min,capacity_max,venue_type
14724,8781.0,203,1417,19000.0,8.0,pending,Wedding,2023-03-15,Wedding,Bizerte,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
16699,92940.0,229,3480,21000.0,3.0,confirmed,Corporate Event,2024-08-12,Birthday,Zaghouan,Tunisie,1,0.0,0.0,100.0,200.0,Hotel
577,10790.0,176,3661,25000.0,20.0,cancelled,Birthday,2022-12-05,Wedding,Tunis,Tunisie,5,0.0,0.0,300.0,500.0,Hotel
11053,11443.0,42,3577,22000.0,2.0,pending,Birthday,2024-04-25,Wedding,Bizerte,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
15229,10508.0,203,1258,12000.0,16.0,cancelled,Wedding,2023-06-21,Wedding,Siliana,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
11133,10015.0,229,3480,26000.0,8.0,confirmed,Birthday,2023-07-16,Wedding,Bizerte,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
3932,14145.0,176,3661,17000.0,2.0,cancelled,Wedding,2022-01-29,Wedding,Siliana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
12228,13893.0,252,1608,26000.0,0.0,confirmed,Corporate Event,2022-01-17,Corporate,Tataouine,Tunisie,2,0.0,0.0,100.0,200.0,Hotel
16384,872.0,126,4896,23000.0,3.0,confirmed,Corporate Event,2025-12-03,Birthday,Zaghouan,Tunisie,2,0.0,0.0,100.0,200.0,Hotel
13885,10416.0,249,22215,21000.0,16.0,confirmed,Birthday,2024-10-25,Wedding,Monastir,Tunisie,5,0.0,0.0,200.0,500.0,Hotel
6584,2921.0,126,4896,26000.0,10.0,cancelled,Wedding,2023-08-25,Wedding,Ariana,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
2315,8136.0,126,4896,23000.0,4.0,cancelled,Wedding,2022-03-12,Corporate,Tunis,Tunisie,4,0.0,0.0,300.0,500.0,Hotel
12994,10402.0,203,1258,25000.0,0.0,cancelled,Wedding,2025-10-07,Wedding,Gafsa,Tunisie,2,0.0,0.0,100.0,200.0,Hotel
14848,12653.0,203,1258,22000.0,2.0,confirmed,Corporate Event,2024-07-05,Wedding,Mahdia,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
14816,10042.0,239,4101,19000.0,14.0,confirmed,Corporate Event,2024-08-27,Wedding,Ariana,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
1232,8278.0,126,4896,13000.0,7.0,pending,Birthday,2023-09-19,Birthday,Kairouan,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
1361,5833.0,298,962,22000.0,2.0,confirmed,Birthday,2022-03-23,Wedding,Bizerte,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
13329,7845.0,249,22215,19000.0,2.0,confirmed,Wedding,2023-11-03,Wedding,Nabeul,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
6766,12813.0,298,962,13000.0,2.0,pending,Corporate Event,2025-06-04,Wedding,Bizerte,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
8293,7254.0,126,4896,15000.0,20.0,cancelled,Corporate Event,2022-01-26,Wedding,Tunis,Tunisie,5,0.0,0.0,300.0,500.0,Hotel
5206,13920.0,126,4896,21000.0,0.0,pending,Wedding,2025-07-12,Corporate,Tataouine,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
8452,14238.0,298,962,20000.0,10.0,pending,Wedding,2024-10-26,Corporate,Jendouba,Tunisie,1,0.0,0.0,100.0,200.0,Hotel
6966,12343.0,252,1608,22000.0,16.0,pending,Wedding,2024-02-12,Wedding,Siliana,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
6404,2998.0,203,1417,26000.0,15.0,pending,Wedding,2024-07-24,Corporate,Ben Arous,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
9445,3426.0,252,1608,25000.0,9.0,pending,Corporate Event,2025-03-15,Corporate,Sousse,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
7027,10817.0,203,1417,19000.0,14.0,pending,Birthday,2025-01-03,Corporate,Nabeul,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
2425,10826.0,176,3661,23000.0,2.0,confirmed,Wedding,2023-06-14,Wedding,Sidi Bouzid,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
17326,12791.0,176,3661,25000.0,0.0,pending,Corporate Event,2022-12-10,Wedding,Gafsa,Tunisie,2,0.0,0.0,100.0,200.0,Hotel
3604,9751.0,155,66,13000.0,2.0,confirmed,Corporate Event,2024-09-25,Wedding,Siliana,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
15688,11953.0,229,3480,23000.0,0.0,confirmed,Birthday,2024-10-23,Birthday,Kasserine,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
3049,9998.0,249,22215,17000.0,7.0,pending,Birthday,2022-06-15,Birthday,Tataouine,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
4877,6260.0,298,962,26000.0,5.0,cancelled,Wedding,2024-08-18,Corporate,Gafsa,Tunisie,2,0.0,0.0,100.0,200.0,Hotel
16359,5492.0,203,1258,26000.0,3.0,cancelled,Wedding,2023-04-16,Corporate,Sfax,Tunisie,3,0.0,0.0,200.0,500.0,Hotel
16833,13711.0,249,22215,23000.0,3.0,pending,Corporate Event,2024-07-11,Corporate,Sfax,Tunisie,1,0.0,0.0,200.0,500.0,Hotel
8069,4218.0,229,3480,13000.0,0.0,confirmed,Wedding,2023-08-20,Birthday,Jendouba,Tunisie,2,0.0,0.0,100.0,200.0,Hotel
3425,1632.0,155,66,12000.0,2.0,pending,Corporate Event,2025-05-19,Wedding,Siliana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
9431,11730.0,239,4101,19000.0,7.0,confirmed,Corporate Event,2023-12-28,Wedding,Jendouba,Tunisie,3,0.0,0.0,100.0,200.0,Hotel
12010,6000.0,252,1608,23000.0,3.0,confirmed,Wedding,2024-10-18,Corporate,Sfax,Tunisie,5,0.0,0.0,200.0,500.0,Hotel
9515,14314.0,298,962,24000.0,2.0,cancelled,Wedding,2023-06-19,Wedding,Mahdia,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
14312,10416.0,229,3480,15000.0,0.0,pending,Corporate Event,2024-05-01,Corporate,Tataouine,Tunisie,3,0.0,0.0,100.0,200.0,Hotel
13665,6243.0,229,3480,22000.0,0.0,confirmed,Wedding,2023-06-13,Birthday,Tunis,Tunisie,4,0.0,0.0,300.0,500.0,Hotel
13193,11764.0,126,4896,12000.0,9.0,confirmed,Corporate Event,2023-02-11,Corporate,Kasserine,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
4373,3892.0,249,22215,15000.0,14.0,cancelled,Corporate Event,2024-01-01,Corporate,Nabeul,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
4964,9375.0,298,962,21000.0,2.0,confirmed,Corporate Event,2025-05-22,Wedding,Mahdia,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
15358,8589.0,249,22215,17000.0,20.0,confirmed,Corporate Event,2024-01-23,Wedding,Manouba,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
4488,11241.0,239,4101,12000.0,6.0,pending,Corporate Event,2025-10-28,Corporate,Bizerte,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
795,3353.0,202,1983,23000.0,13.0,pending,Corporate Event,2025-01-31,Corporate,Manouba,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
11846,14135.0,249,22215,17000.0,12.0,confirmed,Birthday,2022-04-08,Corporate,Monastir,Tunisie,3,0.0,0.0,200.0,500.0,Hotel
2718,1464.0,239,4101,24000.0,2.0,pending,Corporate Event,2023-10-21,Wedding,Nabeul,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
10648,8275.0,203,1417,26000.0,10.0,cancelled,Corporate Event,2024-08-30,Wedding,Ariana,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
14926,2765.0,203,1417,15000.0,7.0,confirmed,Wedding,2025-06-02,Wedding,Nabeul,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
10048,9056.0,252,1608,23000.0,3.0,pending,Corporate Event,2025-10-09,Birthday,Zaghouan,Tunisie,1,0.0,0.0,100.0,200.0,Hotel
5023,9059.0,298,962,20000.0,0.0,pending,Corporate Event,2022-06-03,Birthday,Siliana,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
1252,1825.0,203,1417,19000.0,15.0,pending,Wedding,2024-10-19,Corporate,Ben Arous,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
16147,4119.0,155,66,26000.0,20.0,cancelled,Corporate Event,2025-09-16,Wedding,Tunis,Tunisie,1,0.0,0.0,300.0,500.0,Hotel
14209,7828.0,155,66,20000.0,0.0,pending,Corporate Event,2025-11-26,Wedding,Tozeur,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
14533,13065.0,239,4101,26000.0,14.0,pending,Wedding,2025-06-03,Corporate,Nabeul,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
4555,1542.0,298,962,19000.0,2.0,cancelled,Wedding,2022-08-08,Wedding,Mahdia,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
2121,8145.0,229,3480,21000.0,20.0,pending,Corporate Event,2022-07-14,Wedding,Tunis,Tunisie,3,0.0,0.0,300.0,500.0,Hotel
13067,8963.0,42,3577,22000.0,4.0,pending,Corporate Event,2025-08-14,Wedding,Ben Arous,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
12890,12765.0,176,3661,23000.0,2.0,confirmed,Corporate Event,2025-01-31,Wedding,Siliana,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
4889,5275.0,298,962,15000.0,2.0,pending,Corporate Event,2025-10-08,Wedding,Siliana,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
216,2768.0,203,1417,24000.0,7.0,pending,Birthday,2025-11-20,Wedding,Jendouba,Tunisie,1,0.0,0.0,100.0,200.0,Hotel
7833,2500.0,176,3661,15000.0,0.0,confirmed,Corporate Event,2022-08-16,Birthday,Gafsa,Tunisie,3,0.0,0.0,100.0,200.0,Hotel
16385,1848.0,298,962,17000.0,0.0,confirmed,Birthday,2025-05-25,Birthday,Jendouba,Tunisie,4,0.0,0.0,100.0,200.0,Hotel
14990,14109.0,42,3577,20000.0,2.0,confirmed,Corporate Event,2025-10-12,Wedding,Jendouba,Tunisie,4,0.0,0.0,100.0,200.0,Hotel
5911,5211.0,202,1983,20000.0,1.0,pending,Corporate Event,2024-09-20,Wedding,Tataouine,Tunisie,3,0.0,0.0,100.0,200.0,Hotel
3948,9094.0,126,4896,15000.0,2.0,cancelled,Birthday,2025-09-26,Wedding,Siliana,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
9381,7530.0,239,4101,26000.0,10.0,pending,Wedding,2023-11-14,Wedding,Kasserine,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
13459,5442.0,239,4101,22000.0,3.0,cancelled,Wedding,2022-09-21,Corporate,Sfax,Tunisie,3,0.0,0.0,200.0,500.0,Hotel
13899,1978.0,202,1983,12000.0,0.0,pending,Wedding,2025-04-02,Birthday,Ariana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
10224,10142.0,176,3661,20000.0,20.0,confirmed,Wedding,2022-01-05,Wedding,Tunis,Tunisie,2,0.0,0.0,300.0,500.0,Hotel
1770,13991.0,42,3577,22000.0,4.0,confirmed,Birthday,2024-03-20,Corporate,Tunis,Tunisie,1,0.0,0.0,300.0,500.0,Hotel
16581,4092.0,42,3577,13000.0,4.0,cancelled,Corporate Event,2023-06-10,Corporate,Tunis,Tunisie,1,0.0,0.0,300.0,500.0,Hotel
15896,12320.0,202,1983,20000.0,3.0,confirmed,Corporate Event,2025-02-24,Corporate,Sfax,Tunisie,3,0.0,0.0,200.0,500.0,Hotel
2921,6772.0,239,4101,20000.0,0.0,pending,Wedding,2022-04-19,Wedding,Tozeur,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
1184,14165.0,203,1417,20000.0,5.0,cancelled,Birthday,2023-04-21,Wedding,Sousse,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
7458,498.0,176,3661,19000.0,7.0,cancelled,Birthday,2022-07-09,Wedding,Jendouba,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
1236,10681.0,176,3661,20000.0,8.0,cancelled,Wedding,2022-05-01,Wedding,Zaghouan,Tunisie,3,0.0,0.0,100.0,200.0,Hotel
9948,4363.0,203,1258,19000.0,10.0,cancelled,Birthday,2025-02-06,Corporate,Jendouba,Tunisie,3,0.0,0.0,100.0,200.0,Hotel
15511,112050.0,203,1258,22000.0,3.0,confirmed,Wedding,2023-10-18,Wedding,Sidi Bouzid,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
13241,10176.0,298,962,13000.0,8.0,pending,Corporate Event,2024-02-27,Wedding,Bizerte,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
17416,7480.0,203,1417,26000.0,16.0,cancelled,Wedding,2024-02-08,Wedding,Sfax,Tunisie,4,0.0,0.0,200.0,500.0,Hotel
15389,5197.0,298,962,19000.0,10.0,confirmed,Birthday,2024-07-31,Corporate,Jendouba,Tunisie,1,0.0,0.0,100.0,200.0,Hotel
12741,870.0,42,3577,13000.0,14.0,confirmed,Corporate Event,2023-04-05,Wedding,Ariana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
11013,5158.0,126,4896,25000.0,0.0,confirmed,Wedding,2022-04-23,Wedding,Tozeur,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
8765,13688.0,249,22215,20000.0,9.0,confirmed,Corporate Event,2022-12-10,Corporate,Sousse,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
4273,9139.0,42,3577,13000.0,10.0,cancelled,Birthday,2024-05-16,Corporate,Jendouba,Tunisie,2,0.0,0.0,100.0,200.0,Hotel
14211,3720.0,176,3661,22000.0,2.0,confirmed,Corporate Event,2025-05-29,Wedding,Bizerte,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
4016,147490.0,252,1608,23000.0,16.0,confirmed,Birthday,2023-11-03,Wedding,Monastir,Tunisie,1,0.0,0.0,200.0,500.0,Hotel
11766,6944.0,298,962,22000.0,5.0,pending,Birthday,2024-01-18,Corporate,Tozeur,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
383,11972.0,155,66,24000.0,8.0,pending,Wedding,2023-06-06,Wedding,Bizerte,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
5202,369.0,203,1258,20000.0,5.0,pending,Birthday,2023-07-13,Corporate,Gafsa,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
13317,8857.0,202,1983,13000.0,4.0,confirmed,Birthday,2023-08-14,Wedding,Kairouan,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
4076,13451.0,252,1608,25000.0,0.0,confirmed,Birthday,2025-02-10,Birthday,Kasserine,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
16078,4876.0,249,22215,23000.0,0.0,confirmed,Corporate Event,2023-12-04,Wedding,Kasserine,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
3450,7550.0,42,3577,24000.0,0.0,pending,Wedding,2022-02-27,Birthday,Kasserine,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
15574,14960.0,176,3661,26000.0,14.0,confirmed,Corporate Event,2024-07-04,Wedding,Ariana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
17942,12981.0,229,3480,13000.0,14.0,cancelled,Wedding,2024-04-15,Corporate,Nabeul,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
12343,6949.0,155,66,24000.0,7.0,confirmed,Wedding,2023-12-10,Wedding,Nabeul,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
3062,7979.0,252,1608,12000.0,4.0,pending,Birthday,2023-10-12,Corporate,Tunis,Tunisie,4,0.0,0.0,300.0,500.0,Hotel
1556,2515.0,229,3480,26000.0,7.0,pending,Birthday,2025-04-05,Wedding,Nabeul,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
1676,4852.0,203,1258,19000.0,2.0,confirmed,Wedding,2022-11-07,Wedding,Mahdia,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
6770,8646.0,203,1258,23000.0,5.0,cancelled,Corporate Event,2023-02-08,Corporate,Gafsa,Tunisie,4,0.0,0.0,100.0,200.0,Hotel
4725,7636.0,229,3480,22000.0,5.0,pending,Wedding,2025-06-09,Corporate,Gafsa,Tunisie,4,0.0,0.0,100.0,200.0,Hotel
13525,11462.0,155,66,12000.0,3.0,cancelled,Corporate Event,2022-03-19,Corporate,Sidi Bouzid,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
3113,9824.0,239,4101,21000.0,5.0,pending,Corporate Event,2024-11-08,Wedding,Sousse,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
11925,8035.0,176,3661,15000.0,0.0,pending,Birthday,2025-09-30,Birthday,Tunis,Tunisie,2,0.0,0.0,300.0,500.0,Hotel
13865,10434.0,202,1983,13000.0,4.0,confirmed,Birthday,2023-05-20,Corporate,Tunis,Tunisie,3,0.0,0.0,300.0,500.0,Hotel
9184,5530.0,239,4101,12000.0,4.0,confirmed,Corporate Event,2024-06-20,Wedding,Kairouan,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
2740,10821.0,298,962,15000.0,18.0,confirmed,Corporate Event,2025-02-16,Birthday,Manouba,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
10730,71440.0,203,1417,12000.0,7.0,pending,Corporate Event,2025-03-13,Birthday,Kairouan,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
3200,5259.0,298,962,20000.0,5.0,pending,Corporate Event,2023-09-14,Corporate,Kairouan,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
9593,2103.0,203,1258,12000.0,0.0,confirmed,Corporate Event,2025-06-30,Birthday,Mahdia,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
305,1490.0,298,962,12000.0,2.0,cancelled,Wedding,2023-11-27,Wedding,Jendouba,Tunisie,2,0.0,0.0,100.0,200.0,Hotel
13903,3945.0,249,22215,25000.0,5.0,confirmed,Birthday,2025-08-07,Corporate,Kairouan,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
2175,12736.0,229,3480,22000.0,2.0,cancelled,Wedding,2022-01-13,Wedding,Nabeul,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
7418,5024.0,203,1258,20000.0,14.0,cancelled,Wedding,2023-05-29,Corporate,Nabeul,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
17768,12020.0,252,1608,26000.0,0.0,confirmed,Birthday,2023-03-07,Birthday,Jendouba,Tunisie,3,0.0,0.0,100.0,200.0,Hotel
9155,2091.0,298,962,15000.0,18.0,cancelled,Corporate Event,2023-10-22,Birthday,Manouba,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
174,12087.0,203,1258,23000.0,9.0,pending,Wedding,2024-08-16,Corporate,Sousse,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
6447,6522.0,176,3661,23000.0,0.0,pending,Wedding,2022-07-29,Birthday,Sousse,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
15565,14028.0,229,3480,13000.0,6.0,pending,Wedding,2022-05-05,Corporate,Mahdia,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
15045,9639.0,298,962,22000.0,0.0,pending,Corporate Event,2022-05-14,Birthday,Sousse,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
3501,2243.0,252,1608,23000.0,0.0,cancelled,Wedding,2025-11-09,Birthday,Kasserine,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
13493,14930.0,229,3480,23000.0,4.0,cancelled,Birthday,2023-01-06,Wedding,Ben Arous,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
3631,10808.0,252,1608,19000.0,16.0,pending,Wedding,2022-12-16,Wedding,Monastir,Tunisie,5,0.0,0.0,200.0,500.0,Hotel
13921,13705.0,229,3480,17000.0,10.0,cancelled,Corporate Event,2022-12-10,Wedding,Ariana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
15095,5248.0,202,1983,22000.0,7.0,cancelled,Wedding,2025-09-06,Corporate,Zaghouan,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
5913,327.0,203,1417,19000.0,10.0,pending,Birthday,2023-07-13,Birthday,Nabeul,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
11923,5187.0,239,4101,23000.0,14.0,pending,Wedding,2024-10-09,Wedding,Ariana,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
11240,14675.0,298,962,22000.0,0.0,cancelled,Wedding,2025-11-04,Wedding,Tozeur,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
9209,8172.0,239,4101,12000.0,16.0,pending,Corporate Event,2024-07-25,Wedding,Siliana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
11234,13539.0,42,3577,17000.0,3.0,confirmed,Wedding,2022-02-10,Birthday,Zaghouan,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
11385,3249.0,42,3577,19000.0,9.0,pending,Wedding,2023-12-14,Corporate,Sousse,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
13216,11883.0,252,1608,12000.0,5.0,pending,Corporate Event,2023-11-17,Corporate,Gafsa,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
9553,2168.0,202,1983,26000.0,0.0,pending,Birthday,2022-03-03,Corporate,Siliana,Tunisie,4,0.0,0.0,200.0,400.0,Venues de mariage privées
5142,8384.0,155,66,19000.0,0.0,pending,Corporate Event,2025-03-23,Corporate,Siliana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
10263,8224.0,155,66,20000.0,3.0,confirmed,Corporate Event,2024-11-09,Wedding,Sidi Bouzid,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
15226,2717.0,176,3661,17000.0,7.0,confirmed,Birthday,2024-10-08,Birthday,Kairouan,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
10028,8331.0,176,3661,15000.0,16.0,confirmed,Birthday,2024-10-13,Wedding,Sfax,Tunisie,1,0.0,0.0,200.0,500.0,Hotel
5467,120370.0,155,66,13000.0,4.0,pending,Corporate Event,2023-08-05,Corporate,Tunis,Tunisie,3,0.0,0.0,300.0,500.0,Hotel
7819,6175.0,203,1258,26000.0,2.0,cancelled,Wedding,2025-07-21,Wedding,Nabeul,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
17400,3172.0,229,3480,22000.0,2.0,confirmed,Corporate Event,2022-09-13,Birthday,Ben Arous,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
3290,4470.0,252,1608,17000.0,5.0,confirmed,Birthday,2025-05-25,Wedding,Sousse,Tunisie,5,0.0,0.0,300.0,500.0,Venues de mariage privées
16765,6947.0,202,1983,13000.0,0.0,pending,Corporate Event,2024-06-01,Birthday,Jendouba,Tunisie,1,0.0,0.0,100.0,200.0,Hotel
15606,730.0,202,1983,24000.0,20.0,cancelled,Birthday,2023-09-03,Wedding,Manouba,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
6334,3828.0,239,4101,22000.0,9.0,pending,Birthday,2022-07-08,Corporate,Kasserine,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
11201,6184.0,249,22215,12000.0,2.0,confirmed,Corporate Event,2024-03-21,Wedding,Mahdia,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
5386,10461.0,203,1258,25000.0,11.0,cancelled,Birthday,2023-12-29,Corporate,Ariana,Tunisie,1,0.0,0.0,200.0,400.0,Venues de mariage privées
7546,14944.0,42,3577,25000.0,2.0,pending,Corporate Event,2024-03-22,Wedding,Mahdia,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
12021,1324.0,202,1983,17000.0,0.0,pending,Corporate Event,2022-05-20,Birthday,Siliana,Tunisie,2,0.0,0.0,200.0,400.0,Venues de mariage privées
16449,6084.0,229,3480,13000.0,12.0,pending,Birthday,2023-10-27,Corporate,Monastir,Tunisie,5,0.0,0.0,200.0,500.0,Hotel
913,11147.0,203,1417,15000.0,5.0,pending,Birthday,2023-10-01,Corporate,Tozeur,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
13698,8947.0,202,1983,21000.0,2.0,confirmed,Wedding,2025-12-08,Wedding,Sidi Bouzid,Tunisie,5,0.0,0.0,200.0,400.0,Venues de mariage privées
13338,2708.0,239,4101,19000.0,18.0,confirmed,Corporate Event,2023-11-12,Birthday,Manouba,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
2296,8942.0,202,1983,12000.0,20.0,confirmed,Wedding,2025-09-01,Wedding,Tunis,Tunisie,5,0.0,0.0,300.0,500.0,Hotel
2666,6200.0,155,66,19000.0,4.0,pending,Birthday,2025-08-06,Birthday,Bizerte,Tunisie,4,0.0,0.0,300.0,500.0,Venues de mariage privées
10103,10731.0,155,66,20000.0,10.0,cancelled,Wedding,2023-05-07,Wedding,Kasserine,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
3394,12076.0,155,66,20000.0,5.0,confirmed,Birthday,2022-04-18,Wedding,Sousse,Tunisie,2,0.0,0.0,300.0,500.0,Venues de mariage privées
2735,6647.0,229,3480,22000.0,16.0,confirmed,Birthday,2024-02-06,Wedding,Sousse,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
13500,5087.0,229,3480,23000.0,7.0,cancelled,Wedding,2024-01-13,Wedding,Nabeul,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
12072,3749.0,249,22215,13000.0,2.0,pending,Wedding,2024-09-04,Wedding,Nabeul,Tunisie,3,0.0,0.0,300.0,500.0,Venues de mariage privées
9221,1770.0,203,1417,12000.0,4.0,cancelled,Corporate Event,2022-10-08,Corporate,Tunis,Tunisie,5,0.0,0.0,300.0,500.0,Hotel
1665,10440.0,155,66,21000.0,2.0,pending,Birthday,2022-03-14,Wedding,Mahdia,Tunisie,3,0.0,0.0,200.0,400.0,Venues de mariage privées
17792,2908.0,239,4101,26000.0,7.0,cancelled,Corporate Event,2022-10-26,Corporate,Zaghouan,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
14335,1925.0,229,3480,21000.0,9.0,cancelled,Wedding,2023-10-10,Wedding,Kairouan,Tunisie,1,0.0,0.0,300.0,500.0,Venues de mariage privées
16674,4919.0,42,3577,13000.0,2.0,confirmed,Corporate Event,2024-11-14,Wedding,Jendouba,Tunisie,5,0.0,0.0,100.0,200.0,Hotel
5837,262.0,126,4896,22000.0,10.0,cancelled,Birthday,2022-10-07,Wedding,Gafsa,Tunisie,1,0.0,0.0,100.0,200.0,Hotel
5752,464.0,202,1983,20000.0,12.0,cancelled,Corporate Event,2024-05-20,Corporate,Monastir,Tunisie,4,0.0,0.0,200.0,500.0,Hotel
