price,nbr_reservations,nbr_visitors,marketing_spend,market_count,event_type,rating,trend_score,growth_rate_pct,capacity_min,capacity_max,event_type_encoded,category_name_encoded,city_encoded,country_encoded,venue_type_encoded,reservation_status_encoded,marketing_per_visitor,price_per_reservation,visitors_per_reservation,conversion_rate,month,quarter,year,day_of_week,season_encoded
14028.0,229,3480,13000.0,6.0,Wedding,1,0.0,0.0,200.0,400.0,2,1,7,0,1,2,3.7345590347601263,60.99130434782609,15.130434782608695,6.578569376615915,5,2,2022,3,1
9639.0,298,962,22000.0,0.0,Corporate Event,3,0.0,0.0,300.0,500.0,1,0,14,0,1,2,22.84527518172378,32.23745819397993,3.217391304347826,30.944963655244027,5,2,2022,5,1
2243.0,252,1608,23000.0,0.0,Wedding,2,0.0,0.0,200.0,400.0,2,0,6,0,1,0,14.294592914853947,8.865612648221344,6.355731225296442,15.661901802361717,11,4,2025,6,3
14930.0,229,3480,23000.0,4.0,Birthday,4,0.0,0.0,200.0,400.0,0,2,1,0,1,0,6.607296753806377,64.91304347826087,15.130434782608695,6.578569376615915,1,1,2023,4,0
10808.0,252,1608,19000.0,16.0,Wedding,5,0.0,0.0,200.0,500.0,2,2,9,0,0,2,11.808576755748913,42.719367588932805,6.355731225296442,15.661901802361717,12,4,2022,4,0
13705.0,229,3480,17000.0,10.0,Corporate Event,2,0.0,0.0,200.0,400.0,1,2,0,0,1,0,4.883654122378627,59.58695652173913,15.130434782608695,6.578569376615915,12,4,2022,5,0
5248.0,202,1983,22000.0,7.0,Wedding,5,0.0,0.0,100.0,200.0,2,1,18,0,0,0,11.088709677419354,25.852216748768473,9.768472906403941,10.181451612903226,9,3,2025,5,3
327.0,203,1417,19000.0,10.0,Birthday,1,0.0,0.0,300.0,500.0,0,0,10,0,1,2,13.399153737658674,1.6029411764705883,6.946078431372549,14.315937940761636,7,3,2023,3,2
5187.0,239,4101,23000.0,14.0,Wedding,1,0.0,0.0,200.0,400.0,2,2,0,0,1,2,5.60702096538274,21.6125,17.0875,5.826426133593369,10,4,2024,2,3
14675.0,298,962,22000.0,0.0,Wedding,3,0.0,0.0,300.0,500.0,2,2,16,0,1,0,22.84527518172378,49.080267558528426,3.217391304347826,30.944963655244027,11,4,2025,1,3
8172.0,239,4101,12000.0,16.0,Corporate Event,2,0.0,0.0,200.0,400.0,1,2,13,0,1,2,2.9254022428083863,34.05,17.0875,5.826426133593369,7,3,2024,3,2
13539.0,42,3577,17000.0,3.0,Wedding,5,0.0,0.0,100.0,200.0,2,0,18,0,0,1,4.751257685858021,314.86046511627904,83.18604651162791,1.1738401341531581,2,1,2022,3,0
3249.0,42,3577,19000.0,9.0,Wedding,5,0.0,0.0,300.0,500.0,2,1,14,0,1,2,5.310229178311906,75.55813953488372,83.18604651162791,1.1738401341531581,12,4,2023,3,0
11883.0,252,1608,12000.0,5.0,Corporate Event,5,0.0,0.0,100.0,200.0,1,1,3,0,0,2,7.458048477315103,46.96837944664031,6.355731225296442,15.661901802361717,11,4,2023,4,3
2168.0,202,1983,26000.0,0.0,Birthday,4,0.0,0.0,200.0,400.0,0,1,13,0,1,2,13.10483870967742,10.679802955665025,9.768472906403941,10.181451612903226,3,1,2022,3,1
8384.0,155,66,19000.0,0.0,Corporate Event,2,0.0,0.0,200.0,400.0,1,1,13,0,1,2,283.5820895522388,53.743589743589745,0.4230769230769231,231.34328358208953,3,1,2025,6,1
8224.0,155,66,20000.0,3.0,Corporate Event,1,0.0,0.0,200.0,400.0,1,2,12,0,1,1,298.5074626865672,52.717948717948715,0.4230769230769231,231.34328358208953,11,4,2024,5,3
2717.0,176,3661,17000.0,7.0,Birthday,4,0.0,0.0,300.0,500.0,0,0,5,0,1,1,4.642271982523211,15.350282485875706,20.683615819209038,4.8061168760240305,10,4,2024,1,3
8331.0,176,3661,15000.0,16.0,Birthday,1,0.0,0.0,200.0,500.0,0,2,11,0,0,1,4.09612233752048,47.067796610169495,20.683615819209038,4.8061168760240305,10,4,2024,6,3
120370.0,155,66,13000.0,4.0,Corporate Event,3,0.0,0.0,300.0,500.0,1,1,17,0,0,2,194.02985074626866,771.6025641025641,0.4230769230769231,231.34328358208953,8,3,2023,5,2
6175.0,203,1258,26000.0,2.0,Wedding,2,0.0,0.0,300.0,500.0,2,2,10,0,1,0,20.651310563939635,30.269607843137255,6.166666666666667,16.12390786338364,7,3,2025,0,2
3172.0,229,3480,22000.0,2.0,Corporate Event,3,0.0,0.0,200.0,400.0,1,0,1,0,1,1,6.320022981901753,13.791304347826086,15.130434782608695,6.578569376615915,9,3,2022,1,3
4470.0,252,1608,17000.0,5.0,Birthday,5,0.0,0.0,300.0,500.0,0,2,14,0,1,1,10.565568676196396,17.66798418972332,6.355731225296442,15.661901802361717,5,2,2025,6,1
6947.0,202,1983,13000.0,0.0,Corporate Event,1,0.0,0.0,100.0,200.0,1,0,4,0,0,2,6.55241935483871,34.22167487684729,9.768472906403941,10.181451612903226,6,2,2024,5,2
730.0,202,1983,24000.0,20.0,Birthday,2,0.0,0.0,200.0,400.0,0,2,8,0,1,0,12.096774193548388,3.5960591133004924,9.768472906403941,10.181451612903226,9,3,2023,6,3
3828.0,239,4101,22000.0,9.0,Birthday,2,0.0,0.0,200.0,400.0,0,1,6,0,1,2,5.363237445148708,15.95,17.0875,5.826426133593369,7,3,2022,4,2
6184.0,249,22215,12000.0,2.0,Corporate Event,2,0.0,0.0,200.0,400.0,1,2,7,0,1,1,0.5401512423478574,24.736,88.86,1.120813827871804,3,1,2024,3,1
10461.0,203,1258,25000.0,11.0,Birthday,1,0.0,0.0,200.0,400.0,0,1,0,0,1,0,19.857029388403493,51.279411764705884,6.166666666666667,16.12390786338364,12,4,2023,4,0
14944.0,42,3577,25000.0,2.0,Corporate Event,3,0.0,0.0,200.0,400.0,1,2,7,0,1,2,6.98714365567356,347.5348837209302,83.18604651162791,1.1738401341531581,3,1,2024,4,1
1324.0,202,1983,17000.0,0.0,Corporate Event,2,0.0,0.0,200.0,400.0,1,0,13,0,1,2,8.568548387096774,6.522167487684729,9.768472906403941,10.181451612903226,5,2,2022,4,1
6084.0,229,3480,13000.0,12.0,Birthday,5,0.0,0.0,200.0,500.0,0,1,9,0,0,2,3.7345590347601263,26.452173913043477,15.130434782608695,6.578569376615915,10,4,2023,4,3
11147.0,203,1417,15000.0,5.0,Birthday,2,0.0,0.0,300.0,500.0,0,1,16,0,1,2,10.578279266572638,54.6421568627451,6.946078431372549,14.315937940761636,10,4,2023,6,3
8947.0,202,1983,21000.0,2.0,Wedding,5,0.0,0.0,200.0,400.0,2,2,12,0,1,1,10.584677419354838,44.073891625615765,9.768472906403941,10.181451612903226,12,4,2025,0,0
2708.0,239,4101,19000.0,18.0,Corporate Event,3,0.0,0.0,200.0,400.0,1,0,8,0,1,1,4.631886884446612,11.283333333333333,17.0875,5.826426133593369,11,4,2023,6,3
8942.0,202,1983,12000.0,20.0,Wedding,5,0.0,0.0,300.0,500.0,2,2,17,0,0,1,6.048387096774194,44.04926108374384,9.768472906403941,10.181451612903226,9,3,2025,0,3
6200.0,155,66,19000.0,4.0,Birthday,4,0.0,0.0,300.0,500.0,0,0,2,0,1,2,283.5820895522388,39.743589743589745,0.4230769230769231,231.34328358208953,8,3,2025,2,2
10731.0,155,66,20000.0,10.0,Wedding,3,0.0,0.0,200.0,400.0,2,2,6,0,1,0,298.5074626865672,68.78846153846153,0.4230769230769231,231.34328358208953,5,2,2023,6,1
12076.0,155,66,20000.0,5.0,Birthday,2,0.0,0.0,300.0,500.0,0,2,14,0,1,1,298.5074626865672,77.41025641025641,0.4230769230769231,231.34328358208953,4,2,2022,0,1
6647.0,229,3480,22000.0,16.0,Birthday,1,0.0,0.0,300.0,500.0,0,2,14,0,1,1,6.320022981901753,28.9,15.130434782608695,6.578569376615915,2,1,2024,1,0
5087.0,229,3480,23000.0,7.0,Wedding,1,0.0,0.0,300.0,500.0,2,2,10,0,1,0,6.607296753806377,22.117391304347827,15.130434782608695,6.578569376615915,1,1,2024,5,0
3749.0,249,22215,13000.0,2.0,Wedding,3,0.0,0.0,300.0,500.0,2,2,10,0,1,2,0.5851638458768456,14.996,88.86,1.120813827871804,9,3,2024,2,3
1770.0,203,1417,12000.0,4.0,Corporate Event,5,0.0,0.0,300.0,500.0,1,1,17,0,0,0,8.46262341325811,8.676470588235293,6.946078431372549,14.315937940761636,10,4,2022,5,3
10440.0,155,66,21000.0,2.0,Birthday,3,0.0,0.0,200.0,400.0,0,2,7,0,1,2,313.43283582089555,66.92307692307692,0.4230769230769231,231.34328358208953,3,1,2022,0,1
2908.0,239,4101,26000.0,7.0,Corporate Event,5,0.0,0.0,100.0,200.0,1,1,18,0,0,0,6.338371526084837,12.116666666666667,17.0875,5.826426133593369,10,4,2022,2,3
1925.0,229,3480,21000.0,9.0,Wedding,1,0.0,0.0,300.0,500.0,2,2,5,0,1,0,6.032749209997127,8.369565217391305,15.130434782608695,6.578569376615915,10,4,2023,1,3
4919.0,42,3577,13000.0,2.0,Corporate Event,5,0.0,0.0,100.0,200.0,1,2,4,0,0,1,3.6333147009502516,114.3953488372093,83.18604651162791,1.1738401341531581,11,4,2024,3,3
262.0,126,4896,22000.0,10.0,Birthday,1,0.0,0.0,100.0,200.0,0,2,3,0,0,0,4.492546457014499,2.062992125984252,38.55118110236221,2.5730038799264854,10,4,2022,4,3
464.0,202,1983,20000.0,12.0,Corporate Event,4,0.0,0.0,200.0,500.0,1,1,9,0,0,0,10.080645161290322,2.2857142857142856,9.768472906403941,10.181451612903226,5,2,2024,0,1
6096.0,252,1608,26000.0,0.0,Birthday,5,0.0,0.0,300.0,500.0,0,0,16,0,1,0,16.159105034182723,24.09486166007905,6.355731225296442,15.661901802361717,7,3,2024,1,2
2194.0,239,4101,19000.0,0.0,Birthday,1,0.0,0.0,200.0,400.0,0,2,6,0,1,0,4.631886884446612,9.141666666666667,17.0875,5.826426133593369,12,4,2023,1,0
5722.0,298,962,20000.0,20.0,Corporate Event,2,0.0,0.0,300.0,500.0,1,2,17,0,0,2,20.768431983385256,19.137123745819398,3.217391304347826,30.944963655244027,5,2,2024,2,1
4470.0,229,3480,23000.0,7.0,Wedding,2,0.0,0.0,100.0,200.0,2,1,18,0,0,1,6.607296753806377,19.434782608695652,15.130434782608695,6.578569376615915,1,1,2023,6,0
14472.0,155,66,12000.0,14.0,Corporate Event,4,0.0,0.0,300.0,500.0,1,1,10,0,1,1,179.1044776119403,92.76923076923077,0.4230769230769231,231.34328358208953,4,2,2022,6,1
7294.0,126,4896,17000.0,9.0,Birthday,1,0.0,0.0,300.0,500.0,0,2,5,0,1,0,3.471513171329385,57.43307086614173,38.55118110236221,2.5730038799264854,10,4,2024,0,3
11171.0,249,22215,22000.0,0.0,Birthday,1,0.0,0.0,200.0,400.0,0,2,6,0,1,2,0.9902772776377385,44.684,88.86,1.120813827871804,8,3,2023,2,2
10698.0,176,3661,24000.0,8.0,Wedding,5,0.0,0.0,100.0,200.0,2,2,18,0,0,2,6.553795740032769,60.440677966101696,20.683615819209038,4.8061168760240305,1,1,2022,1,0
7228.0,202,1983,15000.0,7.0,Birthday,4,0.0,0.0,300.0,500.0,0,0,5,0,1,0,7.560483870967742,35.60591133004926,9.768472906403941,10.181451612903226,5,2,2025,5,1
11010.0,252,1608,13000.0,11.0,Corporate Event,2,0.0,0.0,200.0,400.0,1,1,0,0,1,2,8.079552517091361,43.51778656126482,6.355731225296442,15.661901802361717,4,2,2024,5,1
6005.0,42,3577,21000.0,1.0,Corporate Event,3,0.0,0.0,100.0,200.0,1,2,15,0,0,2,5.869200670765791,139.65116279069767,83.18604651162791,1.1738401341531581,1,1,2024,5,0
10279.0,126,4896,23000.0,10.0,Corporate Event,5,0.0,0.0,200.0,400.0,1,2,6,0,1,0,4.696753114151521,80.93700787401575,38.55118110236221,2.5730038799264854,9,3,2025,6,3
4293.0,203,1417,21000.0,0.0,Wedding,3,0.0,0.0,100.0,200.0,2,0,4,0,0,1,14.809590973201692,21.044117647058822,6.946078431372549,14.315937940761636,2,1,2024,0,0
6907.0,42,3577,21000.0,0.0,Birthday,1,0.0,0.0,200.0,400.0,0,1,13,0,1,0,5.869200670765791,160.62790697674419,83.18604651162791,1.1738401341531581,8,3,2022,1,2
5677.0,249,22215,20000.0,0.0,Wedding,1,0.0,0.0,200.0,400.0,2,2,6,0,1,0,0.9002520705797623,22.708,88.86,1.120813827871804,9,3,2023,4,3
9311.0,203,1417,19000.0,0.0,Corporate Event,1,0.0,0.0,200.0,400.0,1,2,6,0,1,0,13.399153737658674,45.6421568627451,6.946078431372549,14.315937940761636,12,4,2022,3,0
13558.0,126,4896,15000.0,3.0,Wedding,2,0.0,0.0,200.0,500.0,2,1,11,0,0,2,3.06309985705534,106.75590551181102,38.55118110236221,2.5730038799264854,12,4,2024,6,0
6721.0,298,962,17000.0,14.0,Birthday,3,0.0,0.0,200.0,400.0,0,2,0,0,1,0,17.653167185877468,22.47826086956522,3.217391304347826,30.944963655244027,12,4,2023,3,0
14860.0,202,1983,12000.0,0.0,Birthday,3,0.0,0.0,200.0,400.0,0,0,7,0,1,2,6.048387096774194,73.20197044334975,9.768472906403941,10.181451612903226,11,4,2025,0,3
119720.0,203,1417,22000.0,2.0,Wedding,4,0.0,0.0,100.0,200.0,2,2,4,0,0,0,15.514809590973202,586.8627450980392,6.946078431372549,14.315937940761636,11,4,2022,2,3
13280.0,202,1983,12000.0,6.0,Corporate Event,5,0.0,0.0,200.0,400.0,1,1,7,0,1,0,6.048387096774194,65.41871921182266,9.768472906403941,10.181451612903226,12,4,2025,6,0
10612.0,42,3577,12000.0,0.0,Wedding,3,0.0,0.0,300.0,500.0,2,0,14,0,1,2,3.3538289547233093,246.7906976744186,83.18604651162791,1.1738401341531581,1,1,2025,5,0
3689.0,203,1417,12000.0,10.0,Wedding,3,0.0,0.0,100.0,200.0,2,1,4,0,0,2,8.46262341325811,18.083333333333332,6.946078431372549,14.315937940761636,6,2,2024,2,2
10668.0,203,1417,17000.0,2.0,Birthday,2,0.0,0.0,100.0,200.0,0,2,4,0,0,0,11.988716502115656,52.294117647058826,6.946078431372549,14.315937940761636,8,3,2024,3,2
14400.0,239,4101,13000.0,1.0,Corporate Event,1,0.0,0.0,100.0,200.0,1,2,15,0,0,0,3.1691857630424183,60.0,17.0875,5.826426133593369,12,4,2024,5,0
9726.0,202,1983,12000.0,10.0,Birthday,5,0.0,0.0,100.0,200.0,0,1,4,0,0,2,6.048387096774194,47.91133004926108,9.768472906403941,10.181451612903226,11,4,2022,0,3
4000.0,298,962,12000.0,0.0,Corporate Event,1,0.0,0.0,200.0,400.0,1,0,12,0,1,0,12.461059190031152,13.377926421404682,3.217391304347826,30.944963655244027,5,2,2023,3,1
11625.0,229,3480,22000.0,9.0,Birthday,5,0.0,0.0,300.0,500.0,0,2,5,0,1,0,6.320022981901753,50.54347826086956,15.130434782608695,6.578569376615915,8,3,2025,3,2
8111.0,203,1417,12000.0,10.0,Corporate Event,3,0.0,0.0,100.0,200.0,1,1,4,0,0,1,8.46262341325811,39.759803921568626,6.946078431372549,14.315937940761636,10,4,2022,5,3
12318.0,203,1258,19000.0,0.0,Birthday,1,0.0,0.0,300.0,500.0,0,2,16,0,1,2,15.091342335186656,60.38235294117647,6.166666666666667,16.12390786338364,7,3,2024,2,2
5658.0,298,962,19000.0,20.0,Birthday,1,0.0,0.0,300.0,500.0,0,2,17,0,0,0,19.73001038421599,18.923076923076923,3.217391304347826,30.944963655244027,7,3,2024,1,2
3472.0,203,1417,20000.0,0.0,Birthday,3,0.0,0.0,100.0,200.0,0,0,4,0,0,0,14.104372355430183,17.019607843137255,6.946078431372549,14.315937940761636,8,3,2025,5,2
9374.0,176,3661,17000.0,20.0,Birthday,1,0.0,0.0,200.0,400.0,0,2,8,0,1,1,4.642271982523211,52.96045197740113,20.683615819209038,4.8061168760240305,2,1,2024,3,0
10164.0,155,66,22000.0,0.0,Wedding,2,0.0,0.0,100.0,200.0,2,0,4,0,0,2,328.35820895522386,65.15384615384616,0.4230769230769231,231.34328358208953,1,1,2024,2,0
2525.0,176,3661,26000.0,7.0,Wedding,1,0.0,0.0,300.0,500.0,2,2,10,0,1,1,7.099945385035499,14.265536723163843,20.683615819209038,4.8061168760240305,2,1,2025,6,0
8480.0,176,3661,15000.0,7.0,Wedding,1,0.0,0.0,100.0,200.0,2,2,4,0,0,2,4.09612233752048,47.909604519774014,20.683615819209038,4.8061168760240305,6,2,2025,6,2
1514.0,239,4101,24000.0,0.0,Corporate Event,4,0.0,0.0,200.0,500.0,1,2,11,0,0,1,5.850804485616773,6.308333333333334,17.0875,5.826426133593369,7,3,2025,5,2
13867.0,203,1417,24000.0,5.0,Wedding,1,0.0,0.0,300.0,500.0,2,1,16,0,1,1,16.92524682651622,67.97549019607843,6.946078431372549,14.315937940761636,10,4,2025,4,3
3060.0,202,1983,19000.0,5.0,Corporate Event,3,0.0,0.0,100.0,200.0,1,1,3,0,0,1,9.576612903225806,15.073891625615763,9.768472906403941,10.181451612903226,4,2,2022,3,1
2342.0,126,4896,15000.0,2.0,Corporate Event,3,0.0,0.0,300.0,500.0,1,2,2,0,1,0,3.06309985705534,18.440944881889763,38.55118110236221,2.5730038799264854,1,1,2023,2,0
14604.0,42,3577,25000.0,5.0,Corporate Event,4,0.0,0.0,100.0,200.0,1,1,3,0,0,0,6.98714365567356,339.6279069767442,83.18604651162791,1.1738401341531581,11,4,2022,6,3
7970.0,203,1417,20000.0,7.0,Birthday,4,0.0,0.0,300.0,500.0,0,2,10,0,1,0,14.104372355430183,39.068627450980394,6.946078431372549,14.315937940761636,3,1,2024,2,1
4757.0,126,4896,22000.0,0.0,Wedding,2,0.0,0.0,200.0,400.0,2,2,6,0,1,2,4.492546457014499,37.45669291338583,38.55118110236221,2.5730038799264854,3,1,2025,6,1
3173.0,176,3661,24000.0,13.0,Corporate Event,3,0.0,0.0,200.0,400.0,1,1,8,0,1,2,6.553795740032769,17.926553672316384,20.683615819209038,4.8061168760240305,12,4,2024,3,0
7624.0,239,4101,26000.0,2.0,Wedding,4,0.0,0.0,200.0,400.0,2,2,7,0,1,0,6.338371526084837,31.766666666666666,17.0875,5.826426133593369,5,2,2022,6,1
9545.0,203,1258,15000.0,0.0,Corporate Event,5,0.0,0.0,200.0,400.0,1,2,6,0,1,0,11.914217633042098,46.78921568627451,6.166666666666667,16.12390786338364,6,2,2023,3,2
1207.0,176,3661,17000.0,16.0,Corporate Event,3,0.0,0.0,200.0,400.0,1,2,1,0,1,2,4.642271982523211,6.8192090395480225,20.683615819209038,4.8061168760240305,4,2,2024,6,1
9144.0,229,3480,19000.0,2.0,Birthday,4,0.0,0.0,200.0,400.0,0,2,12,0,1,1,5.458201666187877,39.756521739130434,15.130434782608695,6.578569376615915,12,4,2024,0,0
3722.0,202,1983,20000.0,3.0,Wedding,4,0.0,0.0,200.0,400.0,2,1,12,0,1,1,10.080645161290322,18.334975369458128,9.768472906403941,10.181451612903226,6,2,2025,6,2
9612.0,155,66,17000.0,10.0,Birthday,2,0.0,0.0,200.0,400.0,0,2,6,0,1,0,253.73134328358208,61.61538461538461,0.4230769230769231,231.34328358208953,1,1,2022,6,0
12061.0,249,22215,22000.0,10.0,Birthday,1,0.0,0.0,100.0,200.0,0,1,4,0,0,1,0.9902772776377385,48.244,88.86,1.120813827871804,12,4,2022,4,0
11144.0,203,1417,21000.0,16.0,Wedding,1,0.0,0.0,200.0,400.0,2,2,8,0,1,1,14.809590973201692,54.627450980392155,6.946078431372549,14.315937940761636,10,4,2025,3,3
6106.0,252,1608,24000.0,7.0,Corporate Event,2,0.0,0.0,100.0,200.0,1,2,4,0,0,1,14.916096954630206,24.134387351778656,6.355731225296442,15.661901802361717,3,1,2025,0,1
10621.0,203,1417,24000.0,16.0,Corporate Event,5,0.0,0.0,200.0,500.0,1,2,9,0,0,0,16.92524682651622,52.06372549019608,6.946078431372549,14.315937940761636,11,4,2024,0,3
6110.0,252,1608,19000.0,16.0,Corporate Event,4,0.0,0.0,200.0,400.0,1,2,8,0,1,2,11.808576755748913,24.150197628458496,6.355731225296442,15.661901802361717,4,2,2022,4,1
12545.0,126,4896,20000.0,3.0,Wedding,5,0.0,0.0,100.0,200.0,2,0,18,0,0,2,4.084133142740454,98.77952755905511,38.55118110236221,2.5730038799264854,3,1,2022,1,1
13774.0,252,1608,19000.0,5.0,Birthday,4,0.0,0.0,300.0,500.0,0,1,5,0,1,2,11.808576755748913,54.44268774703557,6.355731225296442,15.661901802361717,7,3,2025,6,2
13602.0,298,962,17000.0,14.0,Birthday,2,0.0,0.0,300.0,500.0,0,1,10,0,1,2,17.653167185877468,45.491638795986624,3.217391304347826,30.944963655244027,7,3,2023,5,2
64770.0,252,1608,20000.0,4.0,Wedding,5,0.0,0.0,300.0,500.0,2,1,17,0,0,0,12.430080795525171,256.00790513833994,6.355731225296442,15.661901802361717,4,2,2022,5,1
10404.0,229,3480,26000.0,3.0,Wedding,3,0.0,0.0,200.0,500.0,2,1,11,0,0,1,7.469118069520253,45.23478260869565,15.130434782608695,6.578569376615915,1,1,2023,6,0
8508.0,203,1417,15000.0,20.0,Birthday,2,0.0,0.0,200.0,400.0,0,2,8,0,1,1,10.578279266572638,41.705882352941174,6.946078431372549,14.315937940761636,4,2,2023,6,1
1318.0,176,3661,19000.0,20.0,Wedding,2,0.0,0.0,300.0,500.0,2,2,17,0,0,2,5.188421627525942,7.446327683615819,20.683615819209038,4.8061168760240305,2,1,2024,6,0
1612.0,298,962,21000.0,3.0,Corporate Event,3,0.0,0.0,100.0,200.0,1,0,18,0,0,0,21.806853582554517,5.391304347826087,3.217391304347826,30.944963655244027,2,1,2022,2,0
11990.0,229,3480,26000.0,0.0,Corporate Event,1,0.0,0.0,300.0,500.0,1,0,17,0,0,1,7.469118069520253,52.130434782608695,15.130434782608695,6.578569376615915,1,1,2022,4,0
309.0,203,1258,23000.0,10.0,Wedding,3,0.0,0.0,200.0,400.0,2,2,6,0,1,0,18.268467037331217,1.5147058823529411,6.166666666666667,16.12390786338364,3,1,2025,6,1
4405.0,298,962,22000.0,18.0,Wedding,2,0.0,0.0,200.0,400.0,2,0,8,0,1,2,22.84527518172378,14.732441471571907,3.217391304347826,30.944963655244027,11,4,2022,2,3
10265.0,249,22215,24000.0,4.0,Wedding,5,0.0,0.0,100.0,200.0,2,2,18,0,0,0,1.0803024846957148,41.06,88.86,1.120813827871804,7,3,2023,6,2
5403.0,42,3577,21000.0,20.0,Birthday,3,0.0,0.0,300.0,500.0,0,2,17,0,0,2,5.869200670765791,125.65116279069767,83.18604651162791,1.1738401341531581,1,1,2022,5,0
252.0,239,4101,13000.0,3.0,Birthday,4,0.0,0.0,200.0,500.0,0,1,11,0,0,0,3.1691857630424183,1.05,17.0875,5.826426133593369,2,1,2025,5,0
12685.0,249,22215,23000.0,14.0,Corporate Event,1,0.0,0.0,300.0,500.0,1,1,10,0,1,1,1.0352898811667266,50.74,88.86,1.120813827871804,5,2,2025,2,1
10330.0,203,1258,19000.0,2.0,Birthday,1,0.0,0.0,300.0,500.0,0,2,2,0,1,2,15.091342335186656,50.63725490196079,6.166666666666667,16.12390786338364,11,4,2025,2,3
2260.0,203,1258,19000.0,1.0,Corporate Event,3,0.0,0.0,100.0,200.0,1,2,15,0,0,0,15.091342335186656,11.07843137254902,6.166666666666667,16.12390786338364,12,4,2022,6,0
9040.0,176,3661,21000.0,0.0,Corporate Event,1,0.0,0.0,200.0,400.0,1,0,7,0,1,1,5.734571272528673,51.07344632768361,20.683615819209038,4.8061168760240305,11,4,2025,0,3
7064.0,155,66,22000.0,0.0,Corporate Event,2,0.0,0.0,300.0,500.0,1,0,16,0,1,1,328.35820895522386,45.282051282051285,0.4230769230769231,231.34328358208953,10,4,2025,1,3
7947.0,229,3480,22000.0,4.0,Birthday,2,0.0,0.0,100.0,200.0,0,2,18,0,0,2,6.320022981901753,34.552173913043475,15.130434782608695,6.578569376615915,5,2,2023,3,1
10899.0,229,3480,15000.0,9.0,Corporate Event,3,0.0,0.0,300.0,500.0,1,1,14,0,1,2,4.309106578569376,47.38695652173913,15.130434782608695,6.578569376615915,3,1,2023,5,1
11370.0,126,4896,21000.0,0.0,Birthday,5,0.0,0.0,200.0,400.0,0,0,7,0,1,1,4.288339799877476,89.5275590551181,38.55118110236221,2.5730038799264854,4,2,2022,0,1
923.0,249,22215,12000.0,3.0,Corporate Event,5,0.0,0.0,100.0,200.0,1,0,18,0,0,0,0.5401512423478574,3.692,88.86,1.120813827871804,10,4,2022,1,3
13592.0,155,66,23000.0,0.0,Corporate Event,2,0.0,0.0,200.0,400.0,1,0,7,0,1,0,343.2835820895522,87.12820512820512,0.4230769230769231,231.34328358208953,8,3,2025,3,2
6344.0,203,1417,24000.0,4.0,Wedding,1,0.0,0.0,300.0,500.0,2,1,17,0,0,1,16.92524682651622,31.098039215686274,6.946078431372549,14.315937940761636,11,4,2024,2,3
523.0,298,962,15000.0,4.0,Corporate Event,4,0.0,0.0,200.0,400.0,1,2,1,0,1,1,15.576323987538942,1.7491638795986622,3.217391304347826,30.944963655244027,1,1,2025,4,0
8341.0,252,1608,24000.0,16.0,Birthday,2,0.0,0.0,200.0,400.0,0,2,13,0,1,0,14.916096954630206,32.96837944664031,6.355731225296442,15.661901802361717,11,4,2024,5,3
9497.0,176,3661,21000.0,0.0,Wedding,1,0.0,0.0,100.0,200.0,2,2,15,0,0,0,5.734571272528673,53.655367231638415,20.683615819209038,4.8061168760240305,3,1,2025,3,1
4582.0,42,3577,23000.0,10.0,Corporate Event,4,0.0,0.0,100.0,200.0,1,2,3,0,0,1,6.428172163219676,106.55813953488372,83.18604651162791,1.1738401341531581,1,1,2023,4,0
996.0,42,3577,26000.0,2.0,Corporate Event,5,0.0,0.0,200.0,500.0,1,0,9,0,0,1,7.266629401900503,23.162790697674417,83.18604651162791,1.1738401341531581,11,4,2022,3,3
12227.0,155,66,12000.0,4.0,Corporate Event,4,0.0,0.0,200.0,400.0,1,2,1,0,1,1,179.1044776119403,78.37820512820512,0.4230769230769231,231.34328358208953,6,2,2024,3,2
7469.0,176,3661,24000.0,2.0,Birthday,3,0.0,0.0,200.0,400.0,0,2,7,0,1,1,6.553795740032769,42.19774011299435,20.683615819209038,4.8061168760240305,9,3,2022,2,3
12942.0,298,962,25000.0,10.0,Wedding,4,0.0,0.0,100.0,200.0,2,2,3,0,0,1,25.96053997923157,43.28428093645485,3.217391304347826,30.944963655244027,6,2,2025,4,2
1830.0,239,4101,23000.0,8.0,Corporate Event,2,0.0,0.0,300.0,500.0,1,2,2,0,1,0,5.60702096538274,7.625,17.0875,5.826426133593369,11,4,2024,4,3
10433.0,229,3480,17000.0,3.0,Corporate Event,1,0.0,0.0,200.0,500.0,1,2,9,0,0,2,4.883654122378627,45.36086956521739,15.130434782608695,6.578569376615915,10,4,2023,4,3
3876.0,176,3661,19000.0,10.0,Corporate Event,2,0.0,0.0,200.0,400.0,1,2,0,0,1,0,5.188421627525942,21.89830508474576,20.683615819209038,4.8061168760240305,8,3,2022,2,2
13833.0,229,3480,20000.0,4.0,Birthday,3,0.0,0.0,300.0,500.0,0,1,17,0,0,1,5.745475438092502,60.143478260869564,15.130434782608695,6.578569376615915,6,2,2023,3,2
13270.0,252,1608,19000.0,4.0,Birthday,2,0.0,0.0,100.0,200.0,0,2,18,0,0,0,11.808576755748913,52.45059288537549,6.355731225296442,15.661901802361717,5,2,2022,1,1
12803.0,229,3480,23000.0,12.0,Wedding,4,0.0,0.0,200.0,500.0,2,1,9,0,0,1,6.607296753806377,55.665217391304346,15.130434782608695,6.578569376615915,2,1,2022,6,0
