id_reservation,price,nbr_reservations,nbr_visitors,marketing_spend,market_count,reservation_status,event_type,event_date,category_name,city,country,rating,trend_score,growth_rate_pct,capacity_min,capacity_max,venue_type
15774,5995.0,203,1417,13000.0,10,pending,Corporate Event,2023-05-06,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
15323,1985.0,42,3577,13000.0,0,pending,Corporate Event,2025-01-18,Birthday,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
1823,622.0,126,4896,20000.0,11,cancelled,Wedding,2024-04-24,Corporate,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
15158,5368.0,126,4896,22000.0,0,pending,Wedding,2025-01-15,Birthday,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
15324,133640.0,229,3480,25000.0,14,confirmed,Birthday,2022-06-03,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
14798,6205.0,155,66,21000.0,10,confirmed,Wedding,2022-01-08,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
15441,3769.0,203,1417,22000.0,11,confirmed,Wedding,2023-05-05,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
13031,5511.0,176,3661,22000.0,0,confirmed,Corporate Event,2024-12-23,Birthday,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
14650,3061.0,298,962,19000.0,0,confirmed,Birthday,2022-06-03,Birthday,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
6819,1900.0,42,3577,25000.0,11,pending,Wedding,2025-03-20,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
7554,12046.0,126,4896,12000.0,10,pending,Wedding,2023-11-20,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
11751,7746.0,203,1417,24000.0,0,confirmed,Birthday,2025-09-09,Birthday,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
14626,6587.0,202,1983,17000.0,10,cancelled,Corporate Event,2025-04-17,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
15994,10913.0,203,1417,15000.0,14,confirmed,Corporate Event,2022-10-21,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
15949,11804.0,229,3480,22000.0,14,pending,Birthday,2024-05-20,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
7075,871.0,252,1608,15000.0,11,pending,Birthday,2023-04-22,Corporate,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
17308,6296.0,298,962,26000.0,11,confirmed,Birthday,2023-02-16,Corporate,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
6232,6254.0,298,962,25000.0,10,cancelled,Birthday,2024-01-18,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
4395,8385.0,298,962,24000.0,0,pending,Corporate Event,2025-06-06,Birthday,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
4444,570.0,42,3577,22000.0,0,confirmed,Birthday,2024-11-24,Birthday,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
2488,3662.0,298,962,13000.0,11,cancelled,Corporate Event,2023-08-27,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
16832,11260.0,155,66,13000.0,10,cancelled,Corporate Event,2022-08-27,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
2556,11088.0,229,3480,24000.0,11,cancelled,Corporate Event,2025-09-08,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
8609,12648.0,239,4101,15000.0,10,cancelled,Birthday,2024-06-05,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
9462,8647.0,176,3661,17000.0,14,cancelled,Birthday,2023-06-11,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
16175,1861.0,298,962,15000.0,10,pending,Corporate Event,2023-03-05,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
1847,7458.0,249,22215,20000.0,10,pending,Corporate Event,2025-03-14,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
14596,7396.0,203,1258,23000.0,11,cancelled,Birthday,2025-02-24,Corporate,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
4484,4759.0,176,3661,21000.0,11,cancelled,Wedding,2025-04-21,Corporate,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
7287,6731.0,298,962,26000.0,11,cancelled,Corporate Event,2024-10-11,Corporate,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
4531,13304.0,298,962,17000.0,11,pending,Wedding,2025-05-09,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
2209,7551.0,252,1608,22000.0,0,pending,Corporate Event,2025-02-11,Birthday,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
6206,1694.0,239,4101,23000.0,11,cancelled,Birthday,2025-05-10,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
5991,3707.0,229,3480,19000.0,0,cancelled,Wedding,2023-03-22,Birthday,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
7409,11658.0,229,3480,22000.0,14,pending,Corporate Event,2022-12-08,Wedding,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
15388,13108.0,42,3577,22000.0,14,confirmed,Wedding,2025-02-26,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
1951,512.0,239,4101,15000.0,10,confirmed,Birthday,2024-04-25,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
3756,3955.0,239,4101,20000.0,10,pending,Birthday,2023-08-20,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
11797,11576.0,239,4101,21000.0,14,confirmed,Birthday,2025-04-18,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
354,9851.0,239,4101,19000.0,11,cancelled,Corporate Event,2024-11-16,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
9986,7728.0,249,22215,24000.0,10,pending,Wedding,2023-07-16,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
234,14929.0,203,1258,22000.0,0,cancelled,Birthday,2024-04-23,Birthday,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
6911,9973.0,203,1258,20000.0,14,confirmed,Corporate Event,2023-05-09,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
6424,5045.0,202,1983,17000.0,11,pending,Birthday,2025-03-13,Corporate,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
11022,13860.0,42,3577,15000.0,11,cancelled,Corporate Event,2023-03-20,Corporate,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
15300,9012.0,202,1983,19000.0,0,pending,Birthday,2025-04-08,Birthday,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
14544,4371.0,229,3480,19000.0,0,confirmed,Corporate Event,2024-04-18,Birthday,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
603,837.0,252,1608,26000.0,0,cancelled,Birthday,2025-05-29,Birthday,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
4632,3460.0,203,1258,13000.0,0,cancelled,Birthday,2025-03-14,Birthday,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
9239,241.0,252,1608,24000.0,14,cancelled,Birthday,2024-06-03,Wedding,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
13484,8898.0,239,4101,15000.0,0,confirmed,Wedding,2022-02-19,Birthday,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
4776,11859.0,42,3577,13000.0,14,confirmed,Birthday,2023-08-05,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
11526,5439.0,298,962,26000.0,11,pending,Corporate Event,2022-04-24,Corporate,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
8307,11436.0,203,1417,22000.0,11,cancelled,Wedding,2023-10-01,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
2842,10735.0,229,3480,12000.0,11,confirmed,Wedding,2024-04-08,Corporate,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
12370,10708.0,42,3577,24000.0,0,pending,Wedding,2024-09-05,Birthday,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
14502,6175.0,229,3480,13000.0,14,cancelled,Corporate Event,2024-01-19,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
17171,7349.0,202,1983,21000.0,14,pending,Corporate Event,2022-12-18,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
16925,999.0,126,4896,26000.0,14,cancelled,Birthday,2023-05-08,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
6708,5786.0,203,1258,17000.0,14,confirmed,Wedding,2023-08-01,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
12618,3584.0,298,962,25000.0,10,pending,Birthday,2025-05-01,Wedding,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
1443,9101.0,202,1983,25000.0,0,pending,Corporate Event,2025-05-12,Birthday,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
5188,10514.0,176,3661,15000.0,10,confirmed,Birthday,2024-10-29,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
70,7728.0,176,3661,24000.0,10,pending,Wedding,2022-08-14,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
14508,4945.0,202,1983,23000.0,14,cancelled,Birthday,2022-11-24,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
6094,3679.0,126,4896,13000.0,14,confirmed,Wedding,2025-10-24,Wedding,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
8174,1390.0,126,4896,23000.0,14,pending,Birthday,2025-01-18,Wedding,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
1865,6133.0,239,4101,25000.0,11,cancelled,Corporate Event,2022-01-05,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
9908,12443.0,239,4101,19000.0,10,pending,Corporate Event,2023-12-11,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
4789,11685.0,42,3577,22000.0,11,pending,Corporate Event,2023-04-10,Corporate,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
1386,2044.0,126,4896,23000.0,0,confirmed,Wedding,2025-12-23,Birthday,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
10837,13347.0,176,3661,13000.0,14,cancelled,Wedding,2025-09-14,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
12512,9851.0,126,4896,25000.0,10,cancelled,Birthday,2025-09-30,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
438,13485.0,252,1608,12000.0,10,confirmed,Birthday,2023-05-18,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
4116,14205.0,203,1417,19000.0,10,pending,Birthday,2023-06-06,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
8893,8967.0,203,1258,15000.0,0,cancelled,Wedding,2024-08-18,Birthday,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
6182,2114.0,155,66,23000.0,0,cancelled,Corporate Event,2023-11-20,Birthday,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
12744,8032.0,252,1608,26000.0,10,pending,Wedding,2025-11-14,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
5957,13769.0,202,1983,13000.0,10,confirmed,Wedding,2025-09-19,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
11311,1075.0,249,22215,19000.0,14,pending,Birthday,2025-08-17,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
17781,1387.0,239,4101,12000.0,11,cancelled,Corporate Event,2024-08-22,Corporate,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
4691,2598.0,239,4101,25000.0,0,cancelled,Corporate Event,2023-03-15,Birthday,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
5364,6745.0,126,4896,21000.0,10,confirmed,Corporate Event,2024-08-07,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
13491,11888.0,229,3480,12000.0,0,cancelled,Corporate Event,2025-07-25,Birthday,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
8449,4672.0,202,1983,19000.0,0,confirmed,Wedding,2023-10-16,Birthday,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
11712,11611.0,203,1258,12000.0,14,confirmed,Wedding,2022-04-18,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
17470,2427.0,202,1983,23000.0,11,cancelled,Corporate Event,2024-03-16,Corporate,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
12280,1743.0,155,66,12000.0,14,pending,Wedding,2024-07-19,Wedding,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
17416,7480.0,203,1417,26000.0,14,cancelled,Corporate Event,2022-12-31,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
8457,1450.0,249,22215,22000.0,14,pending,Corporate Event,2024-03-26,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
3011,4731.0,203,1417,20000.0,0,pending,Birthday,2023-08-24,Birthday,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
1821,13223.0,298,962,15000.0,0,pending,Wedding,2024-04-15,Birthday,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
10637,3579.0,298,962,15000.0,14,cancelled,Corporate Event,2023-10-10,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
1656,14375.0,202,1983,23000.0,10,confirmed,Wedding,2025-12-11,Wedding,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
4401,5689.0,249,22215,23000.0,10,pending,Birthday,2024-01-23,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
3032,12697.0,203,1258,19000.0,0,pending,Birthday,2022-04-25,Birthday,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
5461,4587.0,203,1417,20000.0,10,confirmed,Corporate Event,2023-09-14,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
5159,9746.0,155,66,20000.0,10,cancelled,Birthday,2022-01-21,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
6763,4696.0,155,66,19000.0,10,confirmed,Corporate Event,2023-04-30,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
16729,13896.0,203,1258,12000.0,14,pending,Birthday,2022-08-19,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
15593,12138.0,126,4896,17000.0,11,pending,Corporate Event,2025-04-21,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
15018,988.0,203,1417,25000.0,0,pending,Birthday,2024-07-07,Birthday,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
9303,10605.0,126,4896,13000.0,11,confirmed,Corporate Event,2022-05-27,Corporate,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
5600,14989.0,239,4101,12000.0,11,cancelled,Wedding,2024-11-18,Corporate,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
13054,9103.0,229,3480,22000.0,10,cancelled,Birthday,2024-03-12,Wedding,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
5755,8803.0,229,3480,22000.0,14,pending,Birthday,2023-08-28,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
13195,5397.0,229,3480,22000.0,11,confirmed,Wedding,2022-11-17,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
98,6721.0,298,962,17000.0,14,cancelled,Wedding,2025-06-27,Wedding,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
11857,7974.0,202,1983,25000.0,10,pending,Corporate Event,2024-05-28,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
2666,6200.0,155,66,19000.0,0,pending,Wedding,2025-06-14,Birthday,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
12072,3749.0,249,22215,13000.0,10,pending,Wedding,2023-03-03,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
15163,6836.0,155,66,15000.0,10,cancelled,Birthday,2024-02-01,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
2271,13018.0,126,4896,25000.0,0,cancelled,Wedding,2022-02-11,Birthday,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
12741,870.0,42,3577,13000.0,14,confirmed,Corporate Event,2025-03-22,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
15574,14960.0,176,3661,26000.0,14,confirmed,Corporate Event,2024-10-01,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
16385,1848.0,298,962,17000.0,0,confirmed,Birthday,2022-03-08,Birthday,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
10048,9056.0,252,1608,23000.0,0,pending,Wedding,2024-03-10,Birthday,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
2314,11478.0,202,1983,21000.0,11,confirmed,Corporate Event,2024-04-24,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
5484,1327.0,202,1983,24000.0,10,confirmed,Wedding,2023-01-29,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
14118,9572.0,126,4896,24000.0,14,pending,Birthday,2022-05-07,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
1126,3569.0,203,1258,12000.0,10,pending,Wedding,2022-12-17,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
14165,899.0,155,66,24000.0,14,cancelled,Corporate Event,2023-02-08,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
2943,4246.0,126,4896,17000.0,10,confirmed,Wedding,2024-02-04,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
17027,371.0,126,4896,23000.0,10,pending,Corporate Event,2024-04-25,Wedding,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
16741,5763.0,298,962,15000.0,11,pending,Corporate Event,2023-07-29,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
17992,2138.0,239,4101,23000.0,10,cancelled,Corporate Event,2022-03-03,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
11873,11464.0,155,66,25000.0,11,pending,Corporate Event,2023-12-17,Corporate,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
14976,1271.0,155,66,17000.0,0,cancelled,Wedding,2022-03-07,Birthday,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
15313,6941.0,239,4101,13000.0,11,confirmed,Corporate Event,2022-04-22,Corporate,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
15366,8083.0,42,3577,15000.0,14,cancelled,Corporate Event,2023-06-25,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
6006,36690.0,298,962,22000.0,14,cancelled,Corporate Event,2025-03-22,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
17060,10133.0,42,3577,13000.0,0,pending,Wedding,2025-09-07,Birthday,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
10927,1771.0,249,22215,25000.0,10,pending,Corporate Event,2022-01-23,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
15141,9538.0,249,22215,23000.0,10,cancelled,Corporate Event,2023-03-07,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
13194,11054.0,42,3577,15000.0,10,pending,Wedding,2022-03-23,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
17467,1779.0,252,1608,25000.0,0,cancelled,Birthday,2024-09-06,Birthday,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
1704,12422.0,203,1258,25000.0,0,cancelled,Corporate Event,2022-04-03,Birthday,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
13418,12173.0,203,1258,19000.0,10,cancelled,Wedding,2025-06-14,Wedding,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
9472,9417.0,203,1417,25000.0,10,pending,Wedding,2024-04-06,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
14141,5769.0,239,4101,15000.0,0,pending,Corporate Event,2022-08-11,Birthday,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
6749,9863.0,203,1417,20000.0,14,cancelled,Birthday,2024-08-13,Wedding,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
10945,3682.0,203,1417,17000.0,11,pending,Corporate Event,2024-02-14,Corporate,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
8977,13616.0,176,3661,17000.0,10,confirmed,Birthday,2024-05-05,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
6879,5653.0,155,66,24000.0,11,confirmed,Wedding,2024-11-18,Corporate,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
15476,13770.0,126,4896,23000.0,11,pending,Wedding,2023-01-07,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
489,1339.0,252,1608,24000.0,14,confirmed,Wedding,2025-06-29,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
34,1718.0,202,1983,17000.0,14,pending,Wedding,2022-08-23,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
14524,2497.0,176,3661,19000.0,11,cancelled,Birthday,2022-03-06,Corporate,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
15193,310.0,298,962,25000.0,10,pending,Wedding,2024-10-25,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
6665,2716.0,239,4101,26000.0,10,pending,Corporate Event,2024-11-08,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
6219,8048.0,155,66,13000.0,0,pending,Birthday,2022-04-29,Birthday,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
10445,489.0,126,4896,13000.0,10,confirmed,Corporate Event,2025-09-14,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
614,11234.0,203,1417,26000.0,10,confirmed,Corporate Event,2022-01-19,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
6075,1704.0,252,1608,12000.0,0,cancelled,Birthday,2022-04-02,Birthday,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
11168,7194.0,203,1417,15000.0,0,cancelled,Wedding,2024-12-05,Birthday,Ariana,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
13911,13935.0,249,22215,19000.0,0,cancelled,Corporate Event,2023-06-30,Birthday,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
7319,13418.0,176,3661,20000.0,14,confirmed,Corporate Event,2024-01-17,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
14449,4667.0,126,4896,15000.0,11,pending,Birthday,2024-04-25,Corporate,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
8444,13319.0,155,66,25000.0,10,cancelled,Wedding,2022-08-29,Wedding,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
8541,6156.0,155,66,13000.0,10,pending,Corporate Event,2023-05-05,Wedding,Ariana,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
17645,12802.0,203,1417,12000.0,11,cancelled,Birthday,2022-08-03,Corporate,Ariana,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
635,10465.0,229,3480,15000.0,11,confirmed,Corporate Event,2024-01-26,Corporate,Ariana,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
17684,2693.0,298,962,21000.0,14,cancelled,Corporate Event,2025-11-18,Wedding,Ariana,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
3249,2889.0,202,1983,26000.0,2,confirmed,Birthday,2023-12-24,Birthday,Ben Arous,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
2320,9761.0,126,4896,22000.0,15,cancelled,Corporate Event,2024-02-14,Corporate,Ben Arous,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
14911,8017.0,298,962,25000.0,4,confirmed,Wedding,2023-05-30,Wedding,Ben Arous,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
8022,13582.0,202,1983,17000.0,4,pending,Birthday,2025-05-26,Wedding,Ben Arous,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
12777,2146.0,202,1983,26000.0,15,pending,Corporate Event,2024-03-20,Corporate,Ben Arous,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
13345,526.0,249,22215,15000.0,2,cancelled,Birthday,2024-03-08,Birthday,Ben Arous,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
17342,8040.0,249,22215,26000.0,16,pending,Birthday,2023-02-07,Wedding,Ben Arous,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
3256,4584.0,155,66,19000.0,16,cancelled,Wedding,2024-03-06,Wedding,Ben Arous,Tunisie,4,0.0,0.0,200,400,Venues de mariage privées
14433,13927.0,42,3577,26000.0,15,pending,Corporate Event,2023-05-05,Corporate,Ben Arous,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
16649,60990.0,203,1417,24000.0,4,pending,Birthday,2023-10-06,Wedding,Ben Arous,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
9036,4604.0,249,22215,12000.0,16,cancelled,Birthday,2023-03-16,Wedding,Ben Arous,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
2412,3064.0,126,4896,13000.0,16,cancelled,Wedding,2024-12-11,Wedding,Ben Arous,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
6337,4868.0,202,1983,23000.0,2,cancelled,Corporate Event,2025-08-26,Birthday,Ben Arous,Tunisie,2,0.0,0.0,200,400,Venues de mariage privées
6041,9597.0,298,962,22000.0,16,pending,Corporate Event,2023-01-26,Wedding,Ben Arous,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
11795,11556.0,203,1417,13000.0,15,pending,Corporate Event,2023-12-09,Corporate,Ben Arous,Tunisie,3,0.0,0.0,200,400,Venues de mariage privées
776,12428.0,176,3661,13000.0,2,cancelled,Corporate Event,2025-05-03,Birthday,Ben Arous,Tunisie,5,0.0,0.0,200,400,Venues de mariage privées
12685,7748.0,252,1608,19000.0,16,pending,Corporate Event,2022-11-15,Wedding,Ben Arous,Tunisie,1,0.0,0.0,200,400,Venues de mariage privées
