price,nbr_reservations,nbr_visitors,marketing_spend,market_count,event_type,rating,trend_score,growth_rate_pct,capacity_min,capacity_max,event_type_encoded,category_name_encoded,city_encoded,country_encoded,venue_type_encoded,reservation_status_encoded,marketing_per_visitor,price_per_reservation,month,quarter,year,season_encoded
9570.0,155,66,22000.0,14,Birthday,4,0.0,0.0,300,500,0,1,10,0,1,0,328.35820895522386,61.34615384615385,9,3,2022,3
6807.0,239,4101,17000.0,10,Corporate Event,4,0.0,0.0,300,500,1,0,10,0,1,2,4.144319843978547,28.3625,6,2,2025,2
10850.0,229,3480,22000.0,2,Wedding,5,0.0,0.0,300,500,2,2,10,0,1,1,6.320022981901753,47.17391304347826,4,2,2025,1
7708.0,176,3661,20000.0,14,Corporate Event,3,0.0,0.0,300,500,1,1,10,0,1,0,5.461496450027307,43.548022598870055,5,2,2023,1
10180.0,202,1983,12000.0,2,Birthday,5,0.0,0.0,300,500,0,2,10,0,1,2,6.048387096774194,50.14778325123153,1,1,2024,0
1554.0,202,1983,12000.0,10,Corporate Event,3,0.0,0.0,300,500,1,0,10,0,1,1,6.048387096774194,7.655172413793103,1,1,2024,0
6177.0,176,3661,25000.0,2,Birthday,5,0.0,0.0,300,500,0,2,10,0,1,2,6.826870562534134,34.898305084745765,1,1,2023,0
13644.0,176,3661,15000.0,14,Wedding,2,0.0,0.0,300,500,2,1,10,0,1,0,4.09612233752048,77.08474576271186,12,4,2024,0
2539.0,203,1417,12000.0,14,Wedding,5,0.0,0.0,300,500,2,1,10,0,1,0,8.46262341325811,12.446078431372548,7,3,2023,2
4068.0,203,1417,26000.0,2,Birthday,4,0.0,0.0,300,500,0,2,10,0,1,0,18.33568406205924,19.941176470588236,5,2,2023,1
8705.0,202,1983,17000.0,14,Birthday,1,0.0,0.0,300,500,0,1,10,0,1,2,8.568548387096774,42.881773399014776,5,2,2024,1
8996.0,202,1983,12000.0,10,Birthday,1,0.0,0.0,300,500,0,0,10,0,1,1,6.048387096774194,44.31527093596059,9,3,2023,3
2595.0,249,22215,13000.0,7,Wedding,1,0.0,0.0,300,500,2,2,10,0,1,0,0.5851638458768456,10.38,1,1,2025,0
2073.0,239,4101,19000.0,10,Corporate Event,5,0.0,0.0,300,500,1,0,10,0,1,1,4.631886884446612,8.6375,6,2,2023,2
7433.0,126,4896,13000.0,2,Corporate Event,5,0.0,0.0,300,500,1,2,10,0,1,2,2.6546865427812945,58.52755905511811,7,3,2024,2
3025.0,298,962,12000.0,10,Corporate Event,3,0.0,0.0,300,500,1,0,10,0,1,1,12.461059190031152,10.117056856187292,11,4,2022,3
14531.0,249,22215,19000.0,14,Wedding,1,0.0,0.0,300,500,2,1,10,0,1,2,0.8552394670507742,58.124,7,3,2024,2
6473.0,239,4101,12000.0,7,Wedding,4,0.0,0.0,300,500,2,2,10,0,1,0,2.9254022428083863,26.970833333333335,6,2,2022,2
9128.0,203,1417,26000.0,10,Corporate Event,1,0.0,0.0,300,500,1,0,10,0,1,2,18.33568406205924,44.745098039215684,10,4,2024,3
10922.0,202,1983,23000.0,10,Wedding,2,0.0,0.0,300,500,2,0,10,0,1,2,11.59274193548387,53.80295566502463,10,4,2025,3
11868.0,202,1983,12000.0,7,Wedding,2,0.0,0.0,300,500,2,2,10,0,1,2,6.048387096774194,58.46305418719212,9,3,2025,3
11082.0,239,4101,21000.0,10,Birthday,1,0.0,0.0,300,500,0,0,10,0,1,0,5.1194539249146755,46.175,3,1,2022,1
9875.0,239,4101,25000.0,2,Corporate Event,2,0.0,0.0,300,500,1,2,10,0,1,2,6.094588005850804,41.145833333333336,4,2,2022,1
9064.0,298,962,25000.0,10,Wedding,3,0.0,0.0,300,500,2,0,10,0,1,0,25.96053997923157,30.31438127090301,6,2,2022,2
14859.0,176,3661,25000.0,7,Birthday,5,0.0,0.0,300,500,0,2,10,0,1,1,6.826870562534134,83.94915254237289,1,1,2022,0
7472.0,249,22215,20000.0,2,Corporate Event,1,0.0,0.0,300,500,1,2,10,0,1,2,0.9002520705797623,29.888,10,4,2025,3
6126.0,298,962,17000.0,7,Corporate Event,2,0.0,0.0,300,500,1,2,10,0,1,2,17.653167185877468,20.48829431438127,6,2,2023,2
10542.0,155,66,17000.0,14,Corporate Event,5,0.0,0.0,300,500,1,1,10,0,1,2,253.73134328358208,67.57692307692308,8,3,2023,2
10178.0,126,4896,20000.0,10,Corporate Event,2,0.0,0.0,300,500,1,0,10,0,1,0,4.084133142740454,80.14173228346456,8,3,2023,2
11945.0,298,962,21000.0,10,Corporate Event,1,0.0,0.0,300,500,1,0,10,0,1,2,21.806853582554517,39.94983277591973,12,4,2023,0
1593.0,176,3661,19000.0,2,Wedding,2,0.0,0.0,300,500,2,2,10,0,1,2,5.188421627525942,9.0,1,1,2024,0
10765.0,176,3661,17000.0,14,Corporate Event,4,0.0,0.0,300,500,1,1,10,0,1,1,4.642271982523211,60.81920903954802,12,4,2023,0
6004.0,252,1608,22000.0,7,Birthday,3,0.0,0.0,300,500,0,2,10,0,1,0,13.673088875077688,23.731225296442688,1,1,2023,0
13709.0,249,22215,23000.0,10,Corporate Event,3,0.0,0.0,300,500,1,0,10,0,1,2,1.0352898811667266,54.836,7,3,2024,2
3990.0,203,1258,21000.0,2,Wedding,4,0.0,0.0,300,500,2,2,10,0,1,2,16.679904686258936,19.558823529411764,8,3,2023,2
6131.0,176,3661,20000.0,10,Wedding,5,0.0,0.0,300,500,2,0,10,0,1,0,5.461496450027307,34.63841807909605,10,4,2024,3
12242.0,202,1983,26000.0,7,Corporate Event,1,0.0,0.0,300,500,1,2,10,0,1,0,13.10483870967742,60.30541871921182,2,1,2024,0
138930.0,252,1608,20000.0,10,Corporate Event,5,0.0,0.0,300,500,1,0,10,0,1,2,12.430080795525171,549.1304347826087,4,2,2025,1
13146.0,203,1258,21000.0,7,Birthday,4,0.0,0.0,300,500,0,2,10,0,1,1,16.679904686258936,64.44117647058823,7,3,2025,2
431.0,229,3480,26000.0,2,Birthday,2,0.0,0.0,300,500,0,2,10,0,1,0,7.469118069520253,1.873913043478261,3,1,2022,1
11693.0,298,962,21000.0,10,Corporate Event,5,0.0,0.0,300,500,1,0,10,0,1,0,21.806853582554517,39.10702341137124,11,4,2024,3
14421.0,229,3480,13000.0,10,Corporate Event,2,0.0,0.0,300,500,1,0,10,0,1,1,3.7345590347601263,62.7,10,4,2024,3
105400.0,202,1983,24000.0,2,Corporate Event,2,0.0,0.0,300,500,1,2,10,0,1,1,12.096774193548388,519.2118226600985,11,4,2022,3
2066.0,203,1258,15000.0,14,Birthday,4,0.0,0.0,300,500,0,1,10,0,1,1,11.914217633042098,10.127450980392156,11,4,2022,3
3340.0,176,3661,20000.0,2,Wedding,5,0.0,0.0,300,500,2,2,10,0,1,0,5.461496450027307,18.870056497175142,12,4,2022,0
6169.0,298,962,17000.0,14,Birthday,4,0.0,0.0,300,500,0,1,10,0,1,0,17.653167185877468,20.632107023411372,11,4,2025,3
9685.0,249,22215,21000.0,10,Wedding,2,0.0,0.0,300,500,2,0,10,0,1,1,0.9452646741087505,38.74,6,2,2025,2
970.0,202,1983,25000.0,10,Birthday,2,0.0,0.0,300,500,0,0,10,0,1,2,12.600806451612904,4.778325123152709,8,3,2025,2
9108.0,239,4101,15000.0,2,Wedding,5,0.0,0.0,300,500,2,2,10,0,1,2,3.6567528035104826,37.95,7,3,2023,2
348.0,126,4896,17000.0,14,Birthday,3,0.0,0.0,300,500,0,1,10,0,1,0,3.471513171329385,2.7401574803149606,3,1,2023,1
1922.0,249,22215,15000.0,14,Wedding,2,0.0,0.0,300,500,2,1,10,0,1,2,0.6751890529348218,7.688,2,1,2022,0
5307.0,252,1608,17000.0,7,Wedding,1,0.0,0.0,300,500,2,2,10,0,1,0,10.565568676196396,20.976284584980238,1,1,2024,0
4649.0,249,22215,13000.0,2,Corporate Event,5,0.0,0.0,300,500,1,2,10,0,1,2,0.5851638458768456,18.596,11,4,2025,3
4263.0,176,3661,12000.0,2,Birthday,2,0.0,0.0,300,500,0,2,10,0,1,2,3.2768978700163847,24.084745762711865,4,2,2025,1
9169.0,155,66,15000.0,2,Wedding,3,0.0,0.0,300,500,2,2,10,0,1,1,223.88059701492537,58.77564102564103,5,2,2022,1
8026.0,203,1258,25000.0,2,Birthday,2,0.0,0.0,300,500,0,2,10,0,1,2,19.857029388403493,39.34313725490196,6,2,2022,2
3330.0,155,66,20000.0,10,Wedding,1,0.0,0.0,300,500,2,0,10,0,1,0,298.5074626865672,21.346153846153847,12,4,2025,0
9135.0,203,1258,26000.0,2,Birthday,2,0.0,0.0,300,500,0,2,10,0,1,1,20.651310563939635,44.779411764705884,7,3,2022,2
11236.0,42,3577,26000.0,2,Wedding,3,0.0,0.0,300,500,2,2,10,0,1,0,7.266629401900503,261.30232558139534,8,3,2023,2
11183.0,298,962,19000.0,14,Corporate Event,5,0.0,0.0,300,500,1,1,10,0,1,0,19.73001038421599,37.40133779264214,12,4,2024,0
147520.0,229,3480,25000.0,2,Corporate Event,5,0.0,0.0,300,500,1,2,10,0,1,2,7.181844297615628,641.3913043478261,4,2,2025,1
5729.0,229,3480,19000.0,7,Wedding,2,0.0,0.0,300,500,2,2,10,0,1,0,5.458201666187877,24.908695652173915,4,2,2022,1
7076.0,249,22215,19000.0,2,Corporate Event,4,0.0,0.0,300,500,1,2,10,0,1,2,0.8552394670507742,28.304,3,1,2025,1
12825.0,229,3480,23000.0,14,Wedding,3,0.0,0.0,300,500,2,1,10,0,1,0,6.607296753806377,55.76086956521739,11,4,2023,3
8847.0,176,3661,13000.0,14,Corporate Event,2,0.0,0.0,300,500,1,1,10,0,1,0,3.5499726925177497,49.983050847457626,10,4,2023,3
1921.0,203,1258,17000.0,14,Birthday,3,0.0,0.0,300,500,0,1,10,0,1,2,13.502779984114376,9.416666666666666,5,2,2022,1
557.0,203,1417,13000.0,2,Corporate Event,2,0.0,0.0,300,500,1,2,10,0,1,2,9.16784203102962,2.730392156862745,10,4,2023,3
4477.0,298,962,15000.0,14,Wedding,5,0.0,0.0,300,500,2,1,10,0,1,2,15.576323987538942,14.97324414715719,5,2,2025,1
6389.0,298,962,22000.0,14,Wedding,4,0.0,0.0,300,500,2,1,10,0,1,0,22.84527518172378,21.367892976588628,8,3,2022,2
105790.0,42,3577,20000.0,7,Corporate Event,4,0.0,0.0,300,500,1,2,10,0,1,1,5.589714924538849,2460.232558139535,6,2,2024,2
6820.0,126,4896,19000.0,2,Wedding,2,0.0,0.0,300,500,2,2,10,0,1,2,3.8799264856034306,53.7007874015748,4,2,2024,1
10869.0,176,3661,24000.0,14,Corporate Event,3,0.0,0.0,300,500,1,1,10,0,1,1,6.553795740032769,61.40677966101695,8,3,2022,2
5380.0,202,1983,13000.0,2,Corporate Event,5,0.0,0.0,300,500,1,2,10,0,1,0,6.55241935483871,26.502463054187192,6,2,2025,2
11222.0,298,962,23000.0,10,Corporate Event,4,0.0,0.0,300,500,1,0,10,0,1,1,23.883696780893043,37.531772575250834,8,3,2025,2
13610.0,252,1608,13000.0,7,Birthday,3,0.0,0.0,300,500,0,2,10,0,1,2,8.079552517091361,53.794466403162055,5,2,2025,1
14757.0,42,3577,20000.0,7,Wedding,2,0.0,0.0,300,500,2,2,10,0,1,0,5.589714924538849,343.1860465116279,3,1,2022,1
10318.0,155,66,26000.0,7,Birthday,3,0.0,0.0,300,500,0,2,10,0,1,1,388.05970149253733,66.14102564102564,2,1,2025,0
2794.0,203,1417,25000.0,2,Birthday,5,0.0,0.0,300,500,0,2,10,0,1,0,17.63046544428773,13.696078431372548,3,1,2024,1
5566.0,203,1258,17000.0,7,Birthday,5,0.0,0.0,300,500,0,2,10,0,1,1,13.502779984114376,27.284313725490197,2,1,2025,0
4967.0,202,1983,24000.0,2,Birthday,3,0.0,0.0,300,500,0,2,10,0,1,0,12.096774193548388,24.467980295566502,8,3,2025,2
1929.0,203,1258,19000.0,2,Wedding,4,0.0,0.0,300,500,2,2,10,0,1,1,15.091342335186656,9.455882352941176,2,1,2025,0
9247.0,202,1983,24000.0,7,Corporate Event,2,0.0,0.0,300,500,1,2,10,0,1,0,12.096774193548388,45.55172413793103,7,3,2025,2
13188.0,203,1417,13000.0,14,Wedding,3,0.0,0.0,300,500,2,1,10,0,1,2,9.16784203102962,64.6470588235294,8,3,2023,2
10434.0,176,3661,24000.0,2,Birthday,3,0.0,0.0,300,500,0,2,10,0,1,0,6.553795740032769,58.94915254237288,5,2,2025,1
2654.0,155,66,21000.0,14,Wedding,3,0.0,0.0,300,500,2,1,10,0,1,0,313.43283582089555,17.012820512820515,7,3,2023,2
13944.0,126,4896,12000.0,14,Corporate Event,1,0.0,0.0,300,500,1,1,10,0,1,0,2.450479885644272,109.79527559055119,2,1,2024,0
2184.0,203,1417,20000.0,2,Wedding,4,0.0,0.0,300,500,2,2,10,0,1,2,14.104372355430183,10.705882352941176,4,2,2023,1
3555.0,252,1608,12000.0,7,Wedding,2,0.0,0.0,300,500,2,2,10,0,1,2,7.458048477315103,14.051383399209486,12,4,2025,0
2429.0,42,3577,17000.0,7,Corporate Event,1,0.0,0.0,300,500,1,2,10,0,1,1,4.751257685858021,56.48837209302326,1,1,2022,0
14271.0,202,1983,22000.0,10,Corporate Event,5,0.0,0.0,300,500,1,0,10,0,1,0,11.088709677419354,70.30049261083744,10,4,2024,3
2973.0,203,1417,19000.0,7,Corporate Event,3,0.0,0.0,300,500,1,2,10,0,1,1,13.399153737658674,14.573529411764707,2,1,2025,0
747.0,126,4896,19000.0,10,Wedding,3,0.0,0.0,300,500,2,0,10,0,1,0,3.8799264856034306,5.881889763779528,8,3,2023,2
10408.0,239,4101,21000.0,10,Birthday,2,0.0,0.0,300,500,0,0,10,0,1,0,5.1194539249146755,43.36666666666667,5,2,2025,1
7560.0,42,3577,12000.0,2,Wedding,1,0.0,0.0,300,500,2,2,10,0,1,2,3.3538289547233093,175.8139534883721,6,2,2025,2
2157.0,252,1608,17000.0,7,Birthday,5,0.0,0.0,300,500,0,2,10,0,1,1,10.565568676196396,8.525691699604742,11,4,2024,3
11444.0,126,4896,17000.0,14,Birthday,5,0.0,0.0,300,500,0,1,10,0,1,2,3.471513171329385,90.11023622047244,1,1,2022,0
3397.0,176,3661,21000.0,10,Birthday,4,0.0,0.0,300,500,0,0,10,0,1,2,5.734571272528673,19.192090395480225,1,1,2022,0
3508.0,249,22215,22000.0,10,Corporate Event,2,0.0,0.0,300,500,1,0,10,0,1,1,0.9902772776377385,14.032,3,1,2024,1
10571.0,202,1983,20000.0,2,Wedding,3,0.0,0.0,300,500,2,2,10,0,1,0,10.080645161290322,52.073891625615765,3,1,2025,1
9655.0,252,1608,15000.0,10,Birthday,2,0.0,0.0,300,500,0,0,10,0,1,2,9.322560596643878,38.16205533596838,7,3,2024,2
9409.0,252,1608,19000.0,10,Birthday,5,0.0,0.0,300,500,0,0,10,0,1,1,11.808576755748913,37.1897233201581,10,4,2024,3
3581.0,155,66,21000.0,10,Wedding,5,0.0,0.0,300,500,2,0,10,0,1,0,313.43283582089555,22.955128205128204,6,2,2025,2
11787.0,298,962,21000.0,14,Wedding,5,0.0,0.0,300,500,2,1,10,0,1,2,21.806853582554517,39.42140468227425,4,2,2024,1
6618.0,298,962,23000.0,10,Birthday,1,0.0,0.0,300,500,0,0,10,0,1,2,23.883696780893043,22.13377926421405,1,1,2023,0
12723.0,126,4896,25000.0,2,Wedding,1,0.0,0.0,300,500,2,2,10,0,1,1,5.105166428425567,100.18110236220473,11,4,2022,3
5240.0,249,22215,20000.0,7,Wedding,2,0.0,0.0,300,500,2,2,10,0,1,0,0.9002520705797623,20.96,5,2,2023,1
9435.0,229,3480,25000.0,2,Birthday,5,0.0,0.0,300,500,0,2,10,0,1,0,7.181844297615628,41.02173913043478,1,1,2023,0
6895.0,176,3661,24000.0,7,Birthday,5,0.0,0.0,300,500,0,2,10,0,1,1,6.553795740032769,38.954802259887,12,4,2023,0
2490.0,203,1417,25000.0,2,Wedding,1,0.0,0.0,300,500,2,2,10,0,1,0,17.63046544428773,12.205882352941176,7,3,2024,2
9762.0,249,22215,13000.0,10,Corporate Event,3,0.0,0.0,300,500,1,0,10,0,1,2,0.5851638458768456,39.048,2,1,2024,0
12817.0,202,1983,21000.0,10,Birthday,4,0.0,0.0,300,500,0,0,10,0,1,1,10.584677419354838,63.13793103448276,2,1,2024,0
3212.0,155,66,19000.0,7,Wedding,3,0.0,0.0,300,500,2,2,10,0,1,0,283.5820895522388,20.58974358974359,1,1,2025,0
7322.0,203,1258,24000.0,10,Corporate Event,3,0.0,0.0,300,500,1,0,10,0,1,1,19.062748212867355,35.8921568627451,3,1,2025,1
13457.0,229,3480,25000.0,2,Birthday,4,0.0,0.0,300,500,0,2,10,0,1,0,7.181844297615628,58.50869565217391,8,3,2025,2
8226.0,249,22215,24000.0,2,Corporate Event,1,0.0,0.0,300,500,1,2,10,0,1,2,1.0803024846957148,32.904,4,2,2023,1
976.0,229,3480,25000.0,14,Birthday,4,0.0,0.0,300,500,0,1,10,0,1,1,7.181844297615628,4.243478260869566,3,1,2025,1
7101.0,203,1417,26000.0,2,Wedding,2,0.0,0.0,300,500,2,2,10,0,1,2,18.33568406205924,34.80882352941177,6,2,2024,2
2520.0,202,1983,12000.0,14,Wedding,4,0.0,0.0,300,500,2,1,10,0,1,1,6.048387096774194,12.413793103448276,7,3,2025,2
14066.0,202,1983,13000.0,10,Corporate Event,5,0.0,0.0,300,500,1,0,10,0,1,1,6.55241935483871,69.29064039408867,2,1,2023,0
11046.0,298,962,20000.0,14,Corporate Event,1,0.0,0.0,300,500,1,1,10,0,1,1,20.768431983385256,36.94314381270903,7,3,2024,2
3600.0,203,1417,17000.0,10,Wedding,3,0.0,0.0,300,500,2,0,10,0,1,0,11.988716502115656,17.647058823529413,2,1,2023,0
13184.0,155,66,13000.0,10,Birthday,2,0.0,0.0,300,500,0,0,10,0,1,1,194.02985074626866,84.51282051282051,4,2,2022,1
764.0,155,66,26000.0,14,Corporate Event,2,0.0,0.0,300,500,1,1,10,0,1,0,388.05970149253733,4.897435897435898,10,4,2023,3
4838.0,203,1417,21000.0,7,Birthday,3,0.0,0.0,300,500,0,2,10,0,1,2,14.809590973201692,23.715686274509803,7,3,2022,2
2643.0,176,3661,15000.0,2,Corporate Event,5,0.0,0.0,300,500,1,2,10,0,1,1,4.09612233752048,14.932203389830509,3,1,2024,1
9648.0,202,1983,12000.0,14,Corporate Event,5,0.0,0.0,300,500,1,1,10,0,1,0,6.048387096774194,47.52709359605911,2,1,2023,0
581.0,239,4101,26000.0,14,Birthday,5,0.0,0.0,300,500,0,1,10,0,1,1,6.338371526084837,2.4208333333333334,6,2,2025,2
5925.0,252,1608,19000.0,10,Corporate Event,3,0.0,0.0,300,500,1,0,10,0,1,2,11.808576755748913,23.41897233201581,2,1,2025,0
8360.0,202,1983,17000.0,10,Wedding,5,0.0,0.0,300,500,2,0,10,0,1,1,8.568548387096774,41.18226600985221,5,2,2024,1
13232.0,252,1608,13000.0,14,Birthday,4,0.0,0.0,300,500,0,1,10,0,1,2,8.079552517091361,52.30039525691699,1,1,2022,0
11105.0,249,22215,25000.0,7,Corporate Event,1,0.0,0.0,300,500,1,2,10,0,1,1,1.125315088224703,44.42,11,4,2024,3
4691.0,176,3661,22000.0,2,Corporate Event,1,0.0,0.0,300,500,1,2,10,0,1,1,6.007646095030038,26.502824858757062,9,3,2023,3
11701.0,298,962,15000.0,2,Birthday,1,0.0,0.0,300,500,0,2,10,0,1,1,15.576323987538942,39.13377926421405,10,4,2024,3
1878.0,155,66,20000.0,2,Corporate Event,4,0.0,0.0,300,500,1,2,10,0,1,2,298.5074626865672,12.038461538461538,10,4,2024,3
7400.0,252,1608,12000.0,10,Corporate Event,5,0.0,0.0,300,500,1,0,10,0,1,0,7.458048477315103,29.24901185770751,3,1,2022,1
11693.0,239,4101,22000.0,2,Corporate Event,4,0.0,0.0,300,500,1,2,10,0,1,1,5.363237445148708,48.72083333333333,6,2,2025,2
8259.0,203,1417,23000.0,14,Corporate Event,1,0.0,0.0,300,500,1,1,10,0,1,1,16.22002820874471,40.48529411764706,3,1,2022,1
2706.0,239,4101,22000.0,2,Birthday,5,0.0,0.0,300,500,0,2,10,0,1,0,5.363237445148708,11.275,7,3,2024,2
133210.0,239,4101,21000.0,7,Birthday,4,0.0,0.0,300,500,0,2,10,0,1,0,5.1194539249146755,555.0416666666666,3,1,2022,1
3848.0,249,22215,24000.0,10,Corporate Event,5,0.0,0.0,300,500,1,0,10,0,1,1,1.0803024846957148,15.392,10,4,2022,3
3438.0,176,3661,23000.0,10,Corporate Event,1,0.0,0.0,300,500,1,0,10,0,1,2,6.280720917531403,19.423728813559322,1,1,2022,0
9724.0,203,1258,19000.0,2,Birthday,4,0.0,0.0,300,500,0,2,10,0,1,2,15.091342335186656,47.666666666666664,7,3,2025,2
555.0,239,4101,13000.0,7,Corporate Event,2,0.0,0.0,300,500,1,2,10,0,1,1,3.1691857630424183,2.3125,6,2,2024,2
9759.0,203,1417,21000.0,10,Corporate Event,1,0.0,0.0,300,500,1,0,10,0,1,2,14.809590973201692,47.838235294117645,1,1,2022,0
4316.0,203,1417,26000.0,14,Birthday,2,0.0,0.0,300,500,0,1,10,0,1,2,18.33568406205924,21.15686274509804,3,1,2025,1
14576.0,252,1608,19000.0,2,Birthday,3,0.0,0.0,300,500,0,2,10,0,1,2,11.808576755748913,57.612648221343875,5,2,2023,1
5536.0,249,22215,25000.0,7,Corporate Event,4,0.0,0.0,300,500,1,2,10,0,1,2,1.125315088224703,22.144,12,4,2025,0
14979.0,239,4101,19000.0,7,Wedding,4,0.0,0.0,300,500,2,2,10,0,1,1,4.631886884446612,62.4125,9,3,2025,3
13032.0,298,962,21000.0,10,Corporate Event,2,0.0,0.0,300,500,1,0,10,0,1,1,21.806853582554517,43.585284280936456,1,1,2023,0
12064.0,239,4101,13000.0,14,Corporate Event,2,0.0,0.0,300,500,1,1,10,0,1,1,3.1691857630424183,50.266666666666666,4,2,2022,1
9745.0,203,1417,15000.0,14,Corporate Event,5,0.0,0.0,300,500,1,1,10,0,1,0,10.578279266572638,47.76960784313726,2,1,2023,0
11578.0,42,3577,20000.0,7,Wedding,5,0.0,0.0,300,500,2,2,10,0,1,0,5.589714924538849,269.25581395348837,2,1,2024,0
12931.0,298,962,15000.0,10,Wedding,5,0.0,0.0,300,500,2,0,10,0,1,2,15.576323987538942,43.247491638795985,4,2,2024,1
14623.0,155,66,19000.0,14,Birthday,4,0.0,0.0,300,500,0,1,10,0,1,0,283.5820895522388,93.73717948717949,9,3,2023,3
9201.0,126,4896,21000.0,2,Wedding,3,0.0,0.0,300,500,2,2,10,0,1,0,4.288339799877476,72.44881889763779,5,2,2022,1
10376.0,229,3480,22000.0,10,Corporate Event,1,0.0,0.0,300,500,1,0,10,0,1,1,6.320022981901753,45.11304347826087,8,3,2023,2
2358.0,202,1983,19000.0,14,Corporate Event,4,0.0,0.0,300,500,1,1,10,0,1,0,9.576612903225806,11.61576354679803,6,2,2023,2
2842.0,203,1417,24000.0,10,Corporate Event,5,0.0,0.0,300,500,1,0,10,0,1,0,16.92524682651622,13.931372549019608,5,2,2023,1
4380.0,203,1258,12000.0,14,Wedding,4,0.0,0.0,300,500,2,1,10,0,1,2,9.531374106433677,21.470588235294116,9,3,2022,3
755.0,252,1608,12000.0,2,Birthday,5,0.0,0.0,300,500,0,2,10,0,1,2,7.458048477315103,2.984189723320158,1,1,2022,0
5094.0,176,3661,25000.0,10,Birthday,3,0.0,0.0,300,500,0,0,10,0,1,0,6.826870562534134,28.779661016949152,10,4,2024,3
4970.0,126,4896,21000.0,2,Wedding,5,0.0,0.0,300,500,2,2,10,0,1,1,4.288339799877476,39.13385826771653,3,1,2022,1
12038.0,176,3661,17000.0,10,Birthday,4,0.0,0.0,300,500,0,0,10,0,1,2,4.642271982523211,68.01129943502825,7,3,2025,2
13941.0,249,22215,26000.0,10,Birthday,2,0.0,0.0,300,500,0,0,10,0,1,2,1.1703276917536911,55.764,7,3,2022,2
8483.0,42,3577,21000.0,2,Wedding,3,0.0,0.0,300,500,2,2,10,0,1,1,5.869200670765791,197.27906976744185,7,3,2024,2
3889.0,298,962,22000.0,2,Corporate Event,4,0.0,0.0,300,500,1,2,10,0,1,1,22.84527518172378,13.006688963210703,10,4,2022,3
7402.0,239,4101,21000.0,14,Corporate Event,2,0.0,0.0,300,500,1,1,10,0,1,2,5.1194539249146755,30.841666666666665,2,1,2022,0
7692.0,203,1417,26000.0,10,Wedding,3,0.0,0.0,300,500,2,0,10,0,1,1,18.33568406205924,37.705882352941174,11,4,2022,3
1527.0,229,3480,13000.0,7,Birthday,4,0.0,0.0,300,500,0,2,10,0,1,2,3.7345590347601263,6.639130434782609,6,2,2024,2
8008.0,298,962,20000.0,10,Corporate Event,2,0.0,0.0,300,500,1,0,10,0,1,0,20.768431983385256,26.782608695652176,11,4,2024,3
5353.0,202,1983,20000.0,10,Birthday,1,0.0,0.0,300,500,0,0,10,0,1,0,10.080645161290322,26.36945812807882,6,2,2022,2
6923.0,42,3577,17000.0,14,Wedding,3,0.0,0.0,300,500,2,1,10,0,1,1,4.751257685858021,161.0,3,1,2025,1
3137.0,252,1608,12000.0,14,Wedding,5,0.0,0.0,300,500,2,1,10,0,1,0,7.458048477315103,12.399209486166008,3,1,2022,1
2034.0,203,1417,24000.0,14,Corporate Event,3,0.0,0.0,300,500,1,1,10,0,1,2,16.92524682651622,9.970588235294118,7,3,2022,2
1851.0,239,4101,23000.0,10,Birthday,2,0.0,0.0,300,500,0,0,10,0,1,1,5.60702096538274,7.7125,4,2,2022,1
68120.0,252,1608,25000.0,10,Corporate Event,1,0.0,0.0,300,500,1,0,10,0,1,0,15.537600994406464,269.2490118577075,9,3,2022,3
3497.0,203,1258,25000.0,10,Birthday,4,0.0,0.0,300,500,0,0,10,0,1,1,19.857029388403493,17.142156862745097,11,4,2025,3
8421.0,298,962,23000.0,10,Wedding,4,0.0,0.0,300,500,2,0,10,0,1,2,23.883696780893043,28.163879598662206,2,1,2023,0
6604.0,42,3577,12000.0,7,Birthday,5,0.0,0.0,300,500,0,2,10,0,1,2,3.3538289547233093,153.58139534883722,3,1,2025,1
1830.0,42,3577,24000.0,2,Corporate Event,1,0.0,0.0,300,500,1,2,10,0,1,0,6.707657909446619,42.55813953488372,10,4,2023,3
9243.0,42,3577,21000.0,0,Wedding,2,0.0,0.0,300,500,2,0,13,0,1,1,5.869200670765791,214.95348837209303,3,1,2023,1
13553.0,239,4101,23000.0,5,Birthday,2,0.0,0.0,300,500,0,2,13,0,1,1,5.60702096538274,56.47083333333333,1,1,2022,0
2734.0,298,962,22000.0,16,Wedding,3,0.0,0.0,300,500,2,2,13,0,1,1,22.84527518172378,9.143812709030101,1,1,2022,0
5960.0,203,1417,24000.0,5,Wedding,2,0.0,0.0,300,500,2,2,13,0,1,1,16.92524682651622,29.215686274509803,10,4,2022,3
14912.0,202,1983,23000.0,5,Wedding,5,0.0,0.0,300,500,2,2,13,0,1,2,11.59274193548387,73.45812807881774,8,3,2023,2
14130.0,298,962,25000.0,5,Birthday,2,0.0,0.0,300,500,0,2,13,0,1,1,25.96053997923157,47.25752508361204,3,1,2025,1
2607.0,229,3480,26000.0,9,Wedding,2,0.0,0.0,300,500,2,1,13,0,1,2,7.469118069520253,11.334782608695653,2,1,2025,0
13964.0,203,1258,22000.0,16,Corporate Event,5,0.0,0.0,300,500,1,2,13,0,1,0,17.474185861795075,68.45098039215686,11,4,2023,3
798.0,126,4896,24000.0,5,Wedding,1,0.0,0.0,300,500,2,2,13,0,1,2,4.900959771288544,6.283464566929134,5,2,2022,1
